- 1131628689 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.18.09.523638 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09cc4200, mask 0x80
- 1131653440 2005.11.10 R36-M1-NB-C:J11-U11 2005-11-10-12.10.40.034092 R36-M1-NB-C:J11-U11 RAS KERNEL INFO CE sym 29, at 0x1aad0bc0, mask 0x01
- 1131653440 2005.11.10 R71-M0-NF-C:J15-U11 2005-11-10-12.10.40.119908 R71-M0-NF-C:J15-U11 RAS KERNEL INFO CE sym 8, at 0x1beab080, mask 0x04
- 1131653440 2005.11.10 R13-M0-NA-C:J05-U11 2005-11-10-12.10.40.288440 R13-M0-NA-C:J05-U11 RAS KERNEL INFO CE sym 2, at 0x18eb0d60, mask 0x02
- 1131653440 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.40.413421 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653440 2005.11.10 R36-M1-NB-C:J11-U11 2005-11-10-12.10.40.817072 R36-M1-NB-C:J11-U11 RAS KERNEL INFO CE sym 29, at 0x1aad0bc0, mask 0x01
- 1131653440 2005.11.10 R71-M0-NF-C:J15-U11 2005-11-10-12.10.40.904733 R71-M0-NF-C:J15-U11 RAS KERNEL INFO CE sym 8, at 0x1beab080, mask 0x04
- 1131653441 2005.11.10 R13-M0-NA-C:J05-U11 2005-11-10-12.10.41.137727 R13-M0-NA-C:J05-U11 RAS KERNEL INFO CE sym 2, at 0x18eb0d60, mask 0x02
- 1131653441 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.41.251972 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653441 2005.11.10 R36-M1-NB-C:J11-U11 2005-11-10-12.10.41.661281 R36-M1-NB-C:J11-U11 RAS KERNEL INFO total of 17 ddr error(s) detected and corrected
- 1131653441 2005.11.10 R71-M0-NF-C:J15-U11 2005-11-10-12.10.41.796227 R71-M0-NF-C:J15-U11 RAS KERNEL INFO CE sym 8, at 0x1beab080, mask 0x04
- 1131653442 2005.11.10 R13-M0-NA-C:J05-U11 2005-11-10-12.10.42.023654 R13-M0-NA-C:J05-U11 RAS KERNEL INFO CE sym 2, at 0x18eb0d60, mask 0x02
- 1131653442 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.42.131303 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653442 2005.11.10 R71-M0-NF-C:J15-U11 2005-11-10-12.10.42.509515 R71-M0-NF-C:J15-U11 RAS KERNEL INFO CE sym 8, at 0x1beab080, mask 0x04
- 1131653442 2005.11.10 R13-M0-NA-C:J05-U11 2005-11-10-12.10.42.813826 R13-M0-NA-C:J05-U11 RAS KERNEL INFO CE sym 2, at 0x18eb0d60, mask 0x02
- 1131653442 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.42.968981 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653443 2005.11.10 R71-M0-NF-C:J15-U11 2005-11-10-12.10.43.364565 R71-M0-NF-C:J15-U11 RAS KERNEL INFO CE sym 8, at 0x1beab080, mask 0x04
- 1131653443 2005.11.10 R13-M0-NA-C:J05-U11 2005-11-10-12.10.43.572776 R13-M0-NA-C:J05-U11 RAS KERNEL INFO CE sym 2, at 0x18eb0d60, mask 0x02
- 1131653443 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.43.698453 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653444 2005.11.10 R71-M0-NF-C:J15-U11 2005-11-10-12.10.44.101012 R71-M0-NF-C:J15-U11 RAS KERNEL INFO CE sym 8, at 0x1beab080, mask 0x04
- 1131653444 2005.11.10 R13-M0-NA-C:J05-U11 2005-11-10-12.10.44.315011 R13-M0-NA-C:J05-U11 RAS KERNEL INFO CE sym 2, at 0x18eb0d60, mask 0x02
- 1131653444 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.44.428104 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653444 2005.11.10 R71-M0-NF-C:J15-U11 2005-11-10-12.10.44.823951 R71-M0-NF-C:J15-U11 RAS KERNEL INFO CE sym 8, at 0x1beab080, mask 0x04
- 1131653445 2005.11.10 R13-M0-NA-C:J05-U11 2005-11-10-12.10.45.032339 R13-M0-NA-C:J05-U11 RAS KERNEL INFO CE sym 2, at 0x18eb0d60, mask 0x02
- 1131653445 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.45.140104 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653445 2005.11.10 R71-M0-NF-C:J15-U11 2005-11-10-12.10.45.475671 R71-M0-NF-C:J15-U11 RAS KERNEL INFO CE sym 8, at 0x1beab080, mask 0x04
- 1131653445 2005.11.10 R13-M0-NA-C:J05-U11 2005-11-10-12.10.45.672540 R13-M0-NA-C:J05-U11 RAS KERNEL INFO CE sym 2, at 0x18eb0d60, mask 0x02
- 1131653445 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.45.774271 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653446 2005.11.10 R71-M0-NF-C:J15-U11 2005-11-10-12.10.46.151876 R71-M0-NF-C:J15-U11 RAS KERNEL INFO CE sym 8, at 0x1beab080, mask 0x04
- 1131653446 2005.11.10 R13-M0-NA-C:J05-U11 2005-11-10-12.10.46.353944 R13-M0-NA-C:J05-U11 RAS KERNEL INFO CE sym 2, at 0x18eb0d60, mask 0x02
- 1131653446 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.46.469077 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653446 2005.11.10 R71-M0-NF-C:J15-U11 2005-11-10-12.10.46.877674 R71-M0-NF-C:J15-U11 RAS KERNEL INFO CE sym 8, at 0x1beab080, mask 0x04
- 1131653447 2005.11.10 R13-M0-NA-C:J05-U11 2005-11-10-12.10.47.095751 R13-M0-NA-C:J05-U11 RAS KERNEL INFO CE sym 2, at 0x18eb0d60, mask 0x02
- 1131653447 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.47.223032 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653447 2005.11.10 R71-M0-NF-C:J15-U11 2005-11-10-12.10.47.654786 R71-M0-NF-C:J15-U11 RAS KERNEL INFO CE sym 8, at 0x1beab080, mask 0x04
- 1131653447 2005.11.10 R13-M0-NA-C:J05-U11 2005-11-10-12.10.47.929620 R13-M0-NA-C:J05-U11 RAS KERNEL INFO CE sym 2, at 0x18eb0d60, mask 0x02
- 1131653448 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.48.102996 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653448 2005.11.10 R71-M0-NF-C:J15-U11 2005-11-10-12.10.48.530146 R71-M0-NF-C:J15-U11 RAS KERNEL INFO CE sym 8, at 0x1beab080, mask 0x04
- 1131653448 2005.11.10 R13-M0-NA-C:J05-U11 2005-11-10-12.10.48.737761 R13-M0-NA-C:J05-U11 RAS KERNEL INFO total of 26 ddr error(s) detected and corrected
- 1131653448 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.48.851070 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653449 2005.11.10 R71-M0-NF-C:J15-U11 2005-11-10-12.10.49.246902 R71-M0-NF-C:J15-U11 RAS KERNEL INFO CE sym 8, at 0x1beab080, mask 0x04
- 1131653449 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.49.461331 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653449 2005.11.10 R71-M0-NF-C:J15-U11 2005-11-10-12.10.49.874744 R71-M0-NF-C:J15-U11 RAS KERNEL INFO CE sym 8, at 0x1beab080, mask 0x04
- 1131653450 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.50.094858 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653450 2005.11.10 R71-M0-NF-C:J15-U11 2005-11-10-12.10.50.519959 R71-M0-NF-C:J15-U11 RAS KERNEL INFO CE sym 8, at 0x1beab080, mask 0x04
- 1131653450 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.50.753455 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653451 2005.11.10 R71-M0-NF-C:J15-U11 2005-11-10-12.10.51.170724 R71-M0-NF-C:J15-U11 RAS KERNEL INFO CE sym 8, at 0x1beab080, mask 0x04
- 1131653451 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.51.388070 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653451 2005.11.10 R71-M0-NF-C:J15-U11 2005-11-10-12.10.51.803321 R71-M0-NF-C:J15-U11 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131653452 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.52.021924 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653452 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.52.531204 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653453 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.53.087285 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653453 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.53.644341 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653454 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.54.176958 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653454 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.54.661247 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653455 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.55.140215 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653455 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.55.624452 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653456 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.56.127647 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653456 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.56.623932 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653457 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.57.114782 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653457 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.57.611511 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653458 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.58.096614 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653458 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.58.539131 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653459 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.59.006057 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653459 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.59.455216 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653460 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.11.00.014146 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653460 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.11.00.487351 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653460 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.11.00.881894 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653461 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.11.01.324987 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653461 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.11.01.779535 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653462 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.11.02.210028 R01-M1-ND-C:J03-U01 RAS KERNEL INFO total of 22 ddr error(s) detected and corrected
- 1131658701 2005.11.10 R52-M0-ND-C:J12-U01 2005-11-10-13.38.21.740510 R52-M0-ND-C:J12-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 26, bit 3
- 1131658702 2005.11.10 R52-M0-ND-C:J12-U01 2005-11-10-13.38.22.395889 R52-M0-ND-C:J12-U01 RAS KERNEL INFO CE sym 26, at 0x029474a0, mask 0x10
- 1131658703 2005.11.10 R52-M0-ND-C:J12-U01 2005-11-10-13.38.23.048354 R52-M0-ND-C:J12-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131660709 2005.11.10 R40-M0-NE-C:J12-U11 2005-11-10-14.11.49.503276 R40-M0-NE-C:J12-U11 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 10, bit 1
- 1131660710 2005.11.10 R40-M0-NE-C:J12-U11 2005-11-10-14.11.50.283448 R40-M0-NE-C:J12-U11 RAS KERNEL INFO CE sym 10, at 0x09f33f60, mask 0x40
- 1131660710 2005.11.10 R40-M0-NE-C:J12-U11 2005-11-10-14.11.50.960842 R40-M0-NE-C:J12-U11 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131662589 2005.11.10 R75-M1-NE-C:J09-U01 2005-11-10-14.43.09.893769 R75-M1-NE-C:J09-U01 RAS KERNEL INFO 1 torus receiver x+ input pipe error(s) (dcr 0x02ec) detected and corrected
- 1131662590 2005.11.10 R75-M1-NE-C:J09-U01 2005-11-10-14.43.10.484130 R75-M1-NE-C:J09-U01 RAS KERNEL INFO 1 torus receiver z- input pipe error(s) (dcr 0x02f1) detected and corrected
- 1131662591 2005.11.10 R75-M1-NE-C:J09-U01 2005-11-10-14.43.11.046820 R75-M1-NE-C:J09-U01 RAS KERNEL INFO 1 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected
- 1131664860 2005.11.10 R75-M1-NE-C:J09-U01 2005-11-10-15.21.00.292531 R75-M1-NE-C:J09-U01 RAS KERNEL INFO 1 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected
- 1131678509 2005.11.10 R06-M0-NB-C:J07-U01 2005-11-10-19.08.29.538386 R06-M0-NB-C:J07-U01 RAS KERNEL INFO ddr: activating redundant bit steering for next allocation: rank=0 symbol=11
- 1131678517 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.08.37.793404 R20-M1-NF-C:J11-U11 RAS KERNEL INFO ddr: activating redundant bit steering for next allocation: rank=0 symbol=8
- 1131678526 2005.11.10 R14-M1-NC-C:J10-U11 2005-11-10-19.08.46.364294 R14-M1-NC-C:J10-U11 RAS KERNEL INFO 2 ddr errors(s) detected and corrected on rank 0, symbol 21, bit 7
- 1131678526 2005.11.10 R30-M0-NB-C:J15-U01 2005-11-10-19.08.46.561997 R30-M0-NB-C:J15-U01 RAS KERNEL INFO 2 ddr errors(s) detected and corrected on rank 0, symbol 12, bit 6
- 1131678526 2005.11.10 R00-M1-NE-C:J15-U01 2005-11-10-19.08.46.638220 R00-M1-NE-C:J15-U01 RAS KERNEL INFO 10 ddr errors(s) detected and corrected on rank 0, symbol 3, bit 6
- 1131678527 2005.11.10 R14-M1-NC-C:J10-U11 2005-11-10-19.08.47.031350 R14-M1-NC-C:J10-U11 RAS KERNEL INFO CE sym 21, at 0x11ffa800, mask 0x01
- 1131678527 2005.11.10 R30-M0-NB-C:J15-U01 2005-11-10-19.08.47.447390 R30-M0-NB-C:J15-U01 RAS KERNEL INFO CE sym 12, at 0x1100df00, mask 0x02
- 1131678527 2005.11.10 R00-M1-NE-C:J15-U01 2005-11-10-19.08.47.714428 R00-M1-NE-C:J15-U01 RAS KERNEL INFO CE sym 3, at 0x11b33d00, mask 0x02
- 1131678527 2005.11.10 R06-M0-NB-C:J07-U01 2005-11-10-19.08.47.998248 R06-M0-NB-C:J07-U01 RAS KERNEL INFO 30 ddr errors(s) detected and corrected on rank 0, symbol 11, bit 0
- 1131678528 2005.11.10 R14-M1-NC-C:J10-U11 2005-11-10-19.08.48.469850 R14-M1-NC-C:J10-U11 RAS KERNEL INFO CE sym 21, at 0x11ffa800, mask 0x01
- 1131678529 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.08.49.159935 R20-M1-NF-C:J11-U11 RAS KERNEL INFO 30 ddr errors(s) detected and corrected on rank 0, symbol 8, bit 5
- 1131678529 2005.11.10 R30-M0-NB-C:J15-U01 2005-11-10-19.08.49.333521 R30-M0-NB-C:J15-U01 RAS KERNEL INFO CE sym 12, at 0x1100df00, mask 0x02
- 1131678529 2005.11.10 R00-M1-NE-C:J15-U01 2005-11-10-19.08.49.429411 R00-M1-NE-C:J15-U01 RAS KERNEL INFO CE sym 3, at 0x11b33d00, mask 0x02
- 1131678529 2005.11.10 R06-M0-NB-C:J07-U01 2005-11-10-19.08.49.805204 R06-M0-NB-C:J07-U01 RAS KERNEL INFO CE sym 11, at 0x11dafca0, mask 0x80
- 1131678529 2005.11.10 R01-M0-ND-C:J09-U01 2005-11-10-19.08.49.924956 R01-M0-ND-C:J09-U01 RAS KERNEL INFO 10 ddr errors(s) detected and corrected on rank 0, symbol 21, bit 3
- 1131678531 2005.11.10 R14-M1-NC-C:J10-U11 2005-11-10-19.08.51.139172 R14-M1-NC-C:J10-U11 RAS KERNEL INFO total of 2 ddr error(s) detected and corrected
- 1131678531 2005.11.10 R20-M0-NC-C:J13-U11 2005-11-10-19.08.51.694541 R20-M0-NC-C:J13-U11 RAS KERNEL INFO 5 ddr errors(s) detected and corrected on rank 0, symbol 31, bit 7
- 1131678531 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-19.08.51.776984 R20-M0-NC-C:J16-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 23, bit 0
- 1131678532 2005.11.10 R15-M0-NC-C:J04-U11 2005-11-10-19.08.52.256665 R15-M0-NC-C:J04-U11 RAS KERNEL INFO 1 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected
- 1131678532 2005.11.10 R15-M0-NC-C:J04-U11 2005-11-10-19.08.52.358534 R15-M0-NC-C:J04-U11 RAS KERNEL INFO 1 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected
- 1131678533 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.08.53.194475 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678533 2005.11.10 R30-M0-NB-C:J15-U01 2005-11-10-19.08.53.274866 R30-M0-NB-C:J15-U01 RAS KERNEL INFO total of 2 ddr error(s) detected and corrected
- 1131678533 2005.11.10 R00-M1-NE-C:J15-U01 2005-11-10-19.08.53.387720 R00-M1-NE-C:J15-U01 RAS KERNEL INFO CE sym 3, at 0x11b33d00, mask 0x02
- 1131678533 2005.11.10 R06-M0-NB-C:J07-U01 2005-11-10-19.08.53.627750 R06-M0-NB-C:J07-U01 RAS KERNEL INFO CE sym 11, at 0x11dafca0, mask 0x80
- 1131678533 2005.11.10 R01-M0-ND-C:J09-U01 2005-11-10-19.08.53.742580 R01-M0-ND-C:J09-U01 RAS KERNEL INFO CE sym 21, at 0x111be060, mask 0x10
- 1131678538 2005.11.10 R20-M0-NC-C:J13-U11 2005-11-10-19.08.58.508698 R20-M0-NC-C:J13-U11 RAS KERNEL INFO CE sym 31, at 0x01d7f500, mask 0x01
- 1131678538 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-19.08.58.602210 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131678539 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.08.59.888510 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678539 2005.11.10 R00-M1-NE-C:J15-U01 2005-11-10-19.08.59.964664 R00-M1-NE-C:J15-U01 RAS KERNEL INFO CE sym 3, at 0x11b33d00, mask 0x02
- 1131678540 2005.11.10 R06-M0-NB-C:J07-U01 2005-11-10-19.09.00.080978 R06-M0-NB-C:J07-U01 RAS KERNEL INFO CE sym 11, at 0x11dafca0, mask 0x80
- 1131678540 2005.11.10 R01-M0-ND-C:J09-U01 2005-11-10-19.09.00.185349 R01-M0-ND-C:J09-U01 RAS KERNEL INFO CE sym 21, at 0x111be060, mask 0x10
- 1131678545 2005.11.10 R20-M0-NC-C:J13-U11 2005-11-10-19.09.05.122783 R20-M0-NC-C:J13-U11 RAS KERNEL INFO CE sym 31, at 0x01d7f500, mask 0x01
- 1131678545 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-19.09.05.196540 R20-M0-NC-C:J16-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131678546 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.06.300389 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678546 2005.11.10 R00-M1-NE-C:J15-U01 2005-11-10-19.09.06.366812 R00-M1-NE-C:J15-U01 RAS KERNEL INFO CE sym 3, at 0x11b33d00, mask 0x02
- 1131678546 2005.11.10 R06-M0-NB-C:J07-U01 2005-11-10-19.09.06.467572 R06-M0-NB-C:J07-U01 RAS KERNEL INFO CE sym 11, at 0x11dafca0, mask 0x80
- 1131678546 2005.11.10 R01-M0-ND-C:J09-U01 2005-11-10-19.09.06.563764 R01-M0-ND-C:J09-U01 RAS KERNEL INFO CE sym 21, at 0x111be060, mask 0x10
- 1131678551 2005.11.10 R20-M0-NC-C:J13-U11 2005-11-10-19.09.11.446605 R20-M0-NC-C:J13-U11 RAS KERNEL INFO CE sym 31, at 0x01d7f500, mask 0x01
- 1131678552 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.12.421708 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678552 2005.11.10 R00-M1-NE-C:J15-U01 2005-11-10-19.09.12.499284 R00-M1-NE-C:J15-U01 RAS KERNEL INFO CE sym 3, at 0x11b33d00, mask 0x02
- 1131678552 2005.11.10 R06-M0-NB-C:J07-U01 2005-11-10-19.09.12.944477 R06-M0-NB-C:J07-U01 RAS KERNEL INFO CE sym 11, at 0x11dafca0, mask 0x80
- 1131678553 2005.11.10 R01-M0-ND-C:J09-U01 2005-11-10-19.09.13.165679 R01-M0-ND-C:J09-U01 RAS KERNEL INFO CE sym 21, at 0x111be060, mask 0x10
- 1131678558 2005.11.10 R20-M0-NC-C:J13-U11 2005-11-10-19.09.18.301938 R20-M0-NC-C:J13-U11 RAS KERNEL INFO CE sym 31, at 0x01d7f500, mask 0x01
- 1131678559 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.19.134103 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678559 2005.11.10 R00-M1-NE-C:J15-U01 2005-11-10-19.09.19.202317 R00-M1-NE-C:J15-U01 RAS KERNEL INFO CE sym 3, at 0x11b33d00, mask 0x02
- 1131678559 2005.11.10 R06-M0-NB-C:J07-U01 2005-11-10-19.09.19.303679 R06-M0-NB-C:J07-U01 RAS KERNEL INFO CE sym 11, at 0x11dafca0, mask 0x80
- 1131678559 2005.11.10 R01-M0-ND-C:J09-U01 2005-11-10-19.09.19.405264 R01-M0-ND-C:J09-U01 RAS KERNEL INFO CE sym 21, at 0x111be060, mask 0x10
- 1131678565 2005.11.10 R20-M0-NC-C:J13-U11 2005-11-10-19.09.25.785387 R20-M0-NC-C:J13-U11 RAS KERNEL INFO CE sym 31, at 0x01d7f500, mask 0x01
- 1131678566 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.26.567709 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678566 2005.11.10 R00-M1-NE-C:J15-U01 2005-11-10-19.09.26.632824 R00-M1-NE-C:J15-U01 RAS KERNEL INFO CE sym 3, at 0x11b33d00, mask 0x02
- 1131678566 2005.11.10 R06-M0-NB-C:J07-U01 2005-11-10-19.09.26.734417 R06-M0-NB-C:J07-U01 RAS KERNEL INFO CE sym 11, at 0x11dafca0, mask 0x80
- 1131678566 2005.11.10 R01-M0-ND-C:J09-U01 2005-11-10-19.09.26.830121 R01-M0-ND-C:J09-U01 RAS KERNEL INFO CE sym 21, at 0x111be060, mask 0x10
- 1131678571 2005.11.10 R20-M0-NC-C:J13-U11 2005-11-10-19.09.31.512976 R20-M0-NC-C:J13-U11 RAS KERNEL INFO total of 5 ddr error(s) detected and corrected
- 1131678572 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.32.185105 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678572 2005.11.10 R00-M1-NE-C:J15-U01 2005-11-10-19.09.32.353034 R00-M1-NE-C:J15-U01 RAS KERNEL INFO CE sym 3, at 0x11b33d00, mask 0x02
- 1131678572 2005.11.10 R06-M0-NB-C:J07-U01 2005-11-10-19.09.32.472367 R06-M0-NB-C:J07-U01 RAS KERNEL INFO CE sym 11, at 0x11dafca0, mask 0x80
- 1131678572 2005.11.10 R01-M0-ND-C:J09-U01 2005-11-10-19.09.32.586757 R01-M0-ND-C:J09-U01 RAS KERNEL INFO CE sym 21, at 0x111be060, mask 0x10
- 1131678576 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-19.09.36.368369 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131678576 2005.11.10 R00-M1-NE-C:J15-U01 2005-11-10-19.09.36.524496 R00-M1-NE-C:J15-U01 RAS KERNEL INFO CE sym 3, at 0x11b33d00, mask 0x02
- 1131678576 2005.11.10 R06-M0-NB-C:J07-U01 2005-11-10-19.09.36.617464 R06-M0-NB-C:J07-U01 RAS KERNEL INFO CE sym 11, at 0x11dafca0, mask 0x80
