- 1131628689 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.18.09.523638 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09cc4200, mask 0x80
- 1131653413 2005.11.10 R13-M0-NA-C:J05-U11 2005-11-10-12.10.13.690154 R13-M0-NA-C:J05-U11 RAS KERNEL INFO CE sym 2, at 0x18eb0d60, mask 0x02
- 1131653413 2005.11.10 R07-M1-N2-C:J03-U01 2005-11-10-12.10.13.797687 R07-M1-N2-C:J03-U01 RAS KERNEL INFO CE sym 34, at 0x19aa8760, mask 0x40
- 1131653413 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.13.899293 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653414 2005.11.10 R63-M1-N7-C:J10-U01 2005-11-10-12.10.14.000755 R63-M1-N7-C:J10-U01 RAS KERNEL INFO CE sym 22, at 0x1e360080, mask 0x20
- 1131653414 2005.11.10 R27-M0-N1-C:J16-U01 2005-11-10-12.10.14.102699 R27-M0-N1-C:J16-U01 RAS KERNEL INFO CE sym 31, at 0x1ebba9c0, mask 0x02
- 1131653414 2005.11.10 R13-M0-NE-C:J14-U01 2005-11-10-12.10.14.203879 R13-M0-NE-C:J14-U01 RAS KERNEL INFO CE sym 23, at 0x1df729e0, mask 0x10
- 1131653414 2005.11.10 R77-M0-NC-C:J14-U01 2005-11-10-12.10.14.306488 R77-M0-NC-C:J14-U01 RAS KERNEL INFO CE sym 35, at 0x1bbdeba0, mask 0x40
- 1131653414 2005.11.10 R25-M1-N4-C:J12-U01 2005-11-10-12.10.14.401805 R25-M1-N4-C:J12-U01 RAS KERNEL INFO CE sym 25, at 0x1a277240, mask 0x20
- 1131653414 2005.11.10 R74-M1-N0-C:J12-U01 2005-11-10-12.10.14.503517 R74-M1-N0-C:J12-U01 RAS KERNEL INFO CE sym 28, at 0x03189100, mask 0x10
- 1131653414 2005.11.10 R10-M1-N4-C:J10-U11 2005-11-10-12.10.14.605217 R10-M1-N4-C:J10-U11 RAS KERNEL INFO 32 ddr errors(s) detected and corrected on rank 0, symbol 18, bit 5
- 1131653414 2005.11.10 R55-M0-N9-C:J06-U11 2005-11-10-12.10.14.713059 R55-M0-N9-C:J06-U11 RAS KERNEL INFO 1 torus receiver y+ input pipe error(s) (dcr 0x02ee) detected and corrected
- 1131653414 2005.11.10 R64-M1-N9-C:J08-U11 2005-11-10-12.10.14.826774 R64-M1-N9-C:J08-U11 RAS KERNEL INFO CE sym 8, at 0x199e5600, mask 0x08
- 1131653414 2005.11.10 R57-M0-NC-C:J04-U01 2005-11-10-12.10.14.934266 R57-M0-NC-C:J04-U01 RAS KERNEL INFO CE sym 19, at 0x1ba8ec00, mask 0x80
- 1131653415 2005.11.10 R60-M0-N9-C:J08-U01 2005-11-10-12.10.15.042001 R60-M0-N9-C:J08-U01 RAS KERNEL INFO 1 torus receiver x- input pipe error(s) (dcr 0x02ed) detected and corrected
- 1131653415 2005.11.10 R50-M0-NF-C:J04-U11 2005-11-10-12.10.15.089891 R50-M0-NF-C:J04-U11 RAS KERNEL INFO CE sym 31, at 0x0237ca00, mask 0x02
- 1131653415 2005.11.10 R10-M0-NE-C:J02-U11 2005-11-10-12.10.15.209587 R10-M0-NE-C:J02-U11 RAS KERNEL INFO CE sym 34, at 0x1a164360, mask 0x40
- 1131653415 2005.11.10 R17-M0-N7-C:J04-U01 2005-11-10-12.10.15.311600 R17-M0-N7-C:J04-U01 RAS KERNEL INFO 2 ddr errors(s) detected and corrected on rank 0, symbol 8, bit 5
- 1131653415 2005.11.10 R17-M0-N3-C:J06-U11 2005-11-10-12.10.15.424759 R17-M0-N3-C:J06-U11 RAS KERNEL INFO CE sym 6, at 0x193dfb60, mask 0x20
- 1131653415 2005.11.10 R00-M1-N4-C:J02-U11 2005-11-10-12.10.15.527145 R00-M1-N4-C:J02-U11 RAS KERNEL INFO CE sym 9, at 0x1c381760, mask 0x10
- 1131653415 2005.11.10 R11-M0-N9-C:J06-U11 2005-11-10-12.10.15.634057 R11-M0-N9-C:J06-U11 RAS KERNEL INFO CE sym 35, at 0x1c65ff60, mask 0x10
- 1131653415 2005.11.10 R03-M1-N6-C:J15-U01 2005-11-10-12.10.15.742356 R03-M1-N6-C:J15-U01 RAS KERNEL INFO CE sym 2, at 0x1b48cae0, mask 0x80
- 1131653415 2005.11.10 R03-M1-N6-C:J08-U11 2005-11-10-12.10.15.850305 R03-M1-N6-C:J08-U11 RAS KERNEL INFO CE sym 8, at 0x02002d60, mask 0x40
- 1131653416 2005.11.10 R36-M1-NB-C:J11-U11 2005-11-10-12.10.16.175123 R36-M1-NB-C:J11-U11 RAS KERNEL INFO CE sym 29, at 0x1aad0bc0, mask 0x01
- 1131653416 2005.11.10 R51-M0-N6-C:J17-U01 2005-11-10-12.10.16.256402 R51-M0-N6-C:J17-U01 RAS KERNEL INFO CE sym 27, at 0x1b8a3b60, mask 0x10
- 1131653416 2005.11.10 R25-M0-NB-C:J11-U01 2005-11-10-12.10.16.358804 R25-M0-NB-C:J11-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131653416 2005.11.10 R34-M1-NB-C:J17-U11 2005-11-10-12.10.16.461321 R34-M1-NB-C:J17-U11 RAS KERNEL INFO CE sym 21, at 0x1ebd2fa0, mask 0x10
- 1131653416 2005.11.10 R30-M1-N2-C:J13-U01 2005-11-10-12.10.16.562027 R30-M1-N2-C:J13-U01 RAS KERNEL INFO CE sym 34, at 0x1f00f380, mask 0x40
- 1131653416 2005.11.10 R50-M0-N2-C:J13-U11 2005-11-10-12.10.16.666240 R50-M0-N2-C:J13-U11 RAS KERNEL INFO CE sym 15, at 0x1e7e56c0, mask 0x10
- 1131653416 2005.11.10 R11-M1-NE-C:J17-U01 2005-11-10-12.10.16.764104 R11-M1-NE-C:J17-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131653416 2005.11.10 R71-M0-NF-C:J15-U11 2005-11-10-12.10.16.879259 R71-M0-NF-C:J15-U11 RAS KERNEL INFO CE sym 8, at 0x1beab080, mask 0x04
- 1131653416 2005.11.10 R06-M1-N6-C:J15-U01 2005-11-10-12.10.16.980848 R06-M1-N6-C:J15-U01 RAS KERNEL INFO 1 torus receiver z- input pipe error(s) (dcr 0x02f1) detected and corrected
- 1131653417 2005.11.10 R05-M1-N1-C:J17-U01 2005-11-10-12.10.17.082658 R05-M1-N1-C:J17-U01 RAS KERNEL INFO CE sym 34, at 0x028ed560, mask 0x40
- 1131653417 2005.11.10 R51-M1-N4-C:J07-U01 2005-11-10-12.10.17.184240 R51-M1-N4-C:J07-U01 RAS KERNEL INFO 1 torus receiver y+ input pipe error(s) (dcr 0x02ee) detected and corrected
- 1131653417 2005.11.10 R21-M1-N3-C:J03-U11 2005-11-10-12.10.17.286459 R21-M1-N3-C:J03-U11 RAS KERNEL INFO CE sym 15, at 0x1bb2fe80, mask 0x02
- 1131653417 2005.11.10 R63-M0-N7-C:J09-U01 2005-11-10-12.10.17.388510 R63-M0-N7-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x1a14d440, mask 0x04
- 1131653417 2005.11.10 R23-M0-ND-C:J03-U11 2005-11-10-12.10.17.549175 R23-M0-ND-C:J03-U11 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131653417 2005.11.10 R64-M0-N0-C:J03-U01 2005-11-10-12.10.17.700176 R64-M0-N0-C:J03-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131653417 2005.11.10 R62-M0-NA-C:J07-U01 2005-11-10-12.10.17.807310 R62-M0-NA-C:J07-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131653417 2005.11.10 R35-M1-N8-C:J03-U01 2005-11-10-12.10.17.921263 R35-M1-N8-C:J03-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131653418 2005.11.10 R13-M0-NA-C:J05-U11 2005-11-10-12.10.18.029297 R13-M0-NA-C:J05-U11 RAS KERNEL INFO CE sym 2, at 0x18eb0d60, mask 0x02
- 1131653418 2005.11.10 R07-M1-N2-C:J03-U01 2005-11-10-12.10.18.136172 R07-M1-N2-C:J03-U01 RAS KERNEL INFO CE sym 34, at 0x19aa8760, mask 0x40
- 1131653418 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.18.244489 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653418 2005.11.10 R63-M1-N7-C:J10-U01 2005-11-10-12.10.18.351388 R63-M1-N7-C:J10-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131653418 2005.11.10 R27-M0-N1-C:J16-U01 2005-11-10-12.10.18.454145 R27-M0-N1-C:J16-U01 RAS KERNEL INFO CE sym 31, at 0x1ebba9c0, mask 0x02
- 1131653418 2005.11.10 R13-M0-NE-C:J14-U01 2005-11-10-12.10.18.566988 R13-M0-NE-C:J14-U01 RAS KERNEL INFO CE sym 23, at 0x1df729e0, mask 0x10
- 1131653418 2005.11.10 R77-M0-NC-C:J14-U01 2005-11-10-12.10.18.687376 R77-M0-NC-C:J14-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131653418 2005.11.10 R25-M1-N4-C:J12-U01 2005-11-10-12.10.18.806889 R25-M1-N4-C:J12-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131653418 2005.11.10 R74-M1-N0-C:J12-U01 2005-11-10-12.10.18.938433 R74-M1-N0-C:J12-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131653419 2005.11.10 R10-M1-N4-C:J10-U11 2005-11-10-12.10.19.058237 R10-M1-N4-C:J10-U11 RAS KERNEL INFO 175 ddr errors(s) detected and corrected on rank 0, symbol 18, bit 6
- 1131653419 2005.11.10 R55-M0-N9-C:J06-U11 2005-11-10-12.10.19.171588 R55-M0-N9-C:J06-U11 RAS KERNEL INFO 6 torus receiver z- input pipe error(s) (dcr 0x02f1) detected and corrected
- 1131653419 2005.11.10 R64-M1-N9-C:J08-U11 2005-11-10-12.10.19.283014 R64-M1-N9-C:J08-U11 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131653419 2005.11.10 R57-M0-NC-C:J04-U01 2005-11-10-12.10.19.398958 R57-M0-NC-C:J04-U01 RAS KERNEL INFO CE sym 19, at 0x1ba8ec00, mask 0x80
- 1131653419 2005.11.10 R60-M0-N9-C:J08-U01 2005-11-10-12.10.19.524956 R60-M0-N9-C:J08-U01 RAS KERNEL INFO 1 torus receiver y+ input pipe error(s) (dcr 0x02ee) detected and corrected
- 1131653419 2005.11.10 R50-M0-NF-C:J04-U11 2005-11-10-12.10.19.638237 R50-M0-NF-C:J04-U11 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131653419 2005.11.10 R10-M0-NE-C:J02-U11 2005-11-10-12.10.19.754782 R10-M0-NE-C:J02-U11 RAS KERNEL INFO CE sym 34, at 0x1a164360, mask 0x40
- 1131653419 2005.11.10 R17-M0-N7-C:J04-U01 2005-11-10-12.10.19.865655 R17-M0-N7-C:J04-U01 RAS KERNEL INFO 2 ddr errors(s) detected and corrected on rank 0, symbol 8, bit 6
- 1131653419 2005.11.10 R17-M0-N3-C:J06-U11 2005-11-10-12.10.19.979386 R17-M0-N3-C:J06-U11 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131653420 2005.11.10 R00-M1-N4-C:J02-U11 2005-11-10-12.10.20.119836 R00-M1-N4-C:J02-U11 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131653420 2005.11.10 R11-M0-N9-C:J06-U11 2005-11-10-12.10.20.254568 R11-M0-N9-C:J06-U11 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131653420 2005.11.10 R03-M1-N6-C:J15-U01 2005-11-10-12.10.20.368576 R03-M1-N6-C:J15-U01 RAS KERNEL INFO CE sym 2, at 0x1b48cae0, mask 0x80
- 1131653420 2005.11.10 R03-M1-N6-C:J08-U11 2005-11-10-12.10.20.482365 R03-M1-N6-C:J08-U11 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131653420 2005.11.10 R36-M1-NB-C:J11-U11 2005-11-10-12.10.20.780444 R36-M1-NB-C:J11-U11 RAS KERNEL INFO CE sym 29, at 0x1aad0bc0, mask 0x01
- 1131653420 2005.11.10 R51-M0-N6-C:J17-U01 2005-11-10-12.10.20.876523 R51-M0-N6-C:J17-U01 RAS KERNEL INFO total of 2 ddr error(s) detected and corrected
- 1131653421 2005.11.10 R34-M1-NB-C:J17-U11 2005-11-10-12.10.21.003486 R34-M1-NB-C:J17-U11 RAS KERNEL INFO CE sym 21, at 0x1ebd2fa0, mask 0x10
- 1131653421 2005.11.10 R30-M1-N2-C:J13-U01 2005-11-10-12.10.21.122307 R30-M1-N2-C:J13-U01 RAS KERNEL INFO total of 2 ddr error(s) detected and corrected
- 1131653421 2005.11.10 R50-M0-N2-C:J13-U11 2005-11-10-12.10.21.242244 R50-M0-N2-C:J13-U11 RAS KERNEL INFO CE sym 15, at 0x1e7e56c0, mask 0x10
- 1131653421 2005.11.10 R03-M1-N6-C:J15-U01 2005-11-10-12.10.21.362082 R03-M1-N6-C:J15-U01 RAS KERNEL INFO CE sym 2, at 0x1b48cae0, mask 0x80
- 1131653421 2005.11.10 R71-M0-NF-C:J15-U11 2005-11-10-12.10.21.481791 R71-M0-NF-C:J15-U11 RAS KERNEL INFO CE sym 8, at 0x1beab080, mask 0x04
- 1131653421 2005.11.10 R06-M1-N6-C:J15-U01 2005-11-10-12.10.21.601301 R06-M1-N6-C:J15-U01 RAS KERNEL INFO 1 torus sender y+ retransmission error(s) (dcr 0x02f6) detected and corrected
- 1131653421 2005.11.10 R05-M1-N1-C:J17-U01 2005-11-10-12.10.21.732746 R05-M1-N1-C:J17-U01 RAS KERNEL INFO CE sym 34, at 0x028ed560, mask 0x40
- 1131653421 2005.11.10 R51-M1-N4-C:J07-U01 2005-11-10-12.10.21.858423 R51-M1-N4-C:J07-U01 RAS KERNEL INFO 1 torus receiver y- input pipe error(s) (dcr 0x02ef) detected and corrected
- 1131653421 2005.11.10 R21-M1-N3-C:J03-U11 2005-11-10-12.10.21.978104 R21-M1-N3-C:J03-U11 RAS KERNEL INFO CE sym 15, at 0x1bb2fe80, mask 0x02
- 1131653422 2005.11.10 R63-M0-N7-C:J09-U01 2005-11-10-12.10.22.097916 R63-M0-N7-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x1a14d440, mask 0x04
- 1131653422 2005.11.10 R13-M0-NA-C:J05-U11 2005-11-10-12.10.22.217617 R13-M0-NA-C:J05-U11 RAS KERNEL INFO CE sym 2, at 0x18eb0d60, mask 0x02
- 1131653422 2005.11.10 R07-M1-N2-C:J03-U01 2005-11-10-12.10.22.337138 R07-M1-N2-C:J03-U01 RAS KERNEL INFO CE sym 34, at 0x19aa8760, mask 0x40
- 1131653422 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.22.451036 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653422 2005.11.10 R27-M0-N1-C:J16-U01 2005-11-10-12.10.22.564388 R27-M0-N1-C:J16-U01 RAS KERNEL INFO CE sym 31, at 0x1ebba9c0, mask 0x02
- 1131653422 2005.11.10 R13-M0-NE-C:J14-U01 2005-11-10-12.10.22.684028 R13-M0-NE-C:J14-U01 RAS KERNEL INFO CE sym 23, at 0x1df729e0, mask 0x10
- 1131653422 2005.11.10 R10-M1-N4-C:J10-U11 2005-11-10-12.10.22.815278 R10-M1-N4-C:J10-U11 RAS KERNEL INFO CE sym 18, at 0x1d257e00, mask 0x02
- 1131653423 2005.11.10 R55-M0-N9-C:J06-U11 2005-11-10-12.10.23.019097 R55-M0-N9-C:J06-U11 RAS KERNEL INFO 1 torus sender x+ retransmission error(s) (dcr 0x02f4) detected and corrected
- 1131653423 2005.11.10 R57-M0-NC-C:J04-U01 2005-11-10-12.10.23.140451 R57-M0-NC-C:J04-U01 RAS KERNEL INFO CE sym 19, at 0x1ba8ec00, mask 0x80
- 1131653423 2005.11.10 R60-M0-N9-C:J08-U01 2005-11-10-12.10.23.249862 R60-M0-N9-C:J08-U01 RAS KERNEL INFO 1 torus receiver y- input pipe error(s) (dcr 0x02ef) detected and corrected
- 1131653423 2005.11.10 R10-M0-NE-C:J02-U11 2005-11-10-12.10.23.367215 R10-M0-NE-C:J02-U11 RAS KERNEL INFO CE sym 34, at 0x1a164360, mask 0x40
- 1131653423 2005.11.10 R17-M0-N7-C:J04-U01 2005-11-10-12.10.23.477821 R17-M0-N7-C:J04-U01 RAS KERNEL INFO 4 ddr errors(s) detected and corrected on rank 0, symbol 8, bit 7
- 1131653423 2005.11.10 R36-M1-NB-C:J11-U11 2005-11-10-12.10.23.786355 R36-M1-NB-C:J11-U11 RAS KERNEL INFO CE sym 29, at 0x1aad0bc0, mask 0x01
- 1131653423 2005.11.10 R34-M1-NB-C:J17-U11 2005-11-10-12.10.23.872969 R34-M1-NB-C:J17-U11 RAS KERNEL INFO CE sym 21, at 0x1ebd2fa0, mask 0x10
- 1131653423 2005.11.10 R50-M0-N2-C:J13-U11 2005-11-10-12.10.23.985854 R50-M0-N2-C:J13-U11 RAS KERNEL INFO CE sym 15, at 0x1e7e56c0, mask 0x10
- 1131653424 2005.11.10 R03-M1-N6-C:J15-U01 2005-11-10-12.10.24.104988 R03-M1-N6-C:J15-U01 RAS KERNEL INFO CE sym 2, at 0x1b48cae0, mask 0x80
- 1131653424 2005.11.10 R71-M0-NF-C:J15-U11 2005-11-10-12.10.24.218873 R71-M0-NF-C:J15-U11 RAS KERNEL INFO CE sym 8, at 0x1beab080, mask 0x04
- 1131653424 2005.11.10 R06-M1-N6-C:J15-U01 2005-11-10-12.10.24.336056 R06-M1-N6-C:J15-U01 RAS KERNEL INFO 1 torus sender z- retransmission error(s) (dcr 0x02f9) detected and corrected
- 1131653424 2005.11.10 R05-M1-N1-C:J17-U01 2005-11-10-12.10.24.452014 R05-M1-N1-C:J17-U01 RAS KERNEL INFO total of 3 ddr error(s) detected and corrected
- 1131653424 2005.11.10 R51-M1-N4-C:J07-U01 2005-11-10-12.10.24.565773 R51-M1-N4-C:J07-U01 RAS KERNEL INFO 1 torus receiver z+ input pipe error(s) (dcr 0x02f0) detected and corrected
- 1131653424 2005.11.10 R21-M1-N3-C:J03-U11 2005-11-10-12.10.24.691658 R21-M1-N3-C:J03-U11 RAS KERNEL INFO CE sym 15, at 0x1bb2fe80, mask 0x02
- 1131653424 2005.11.10 R63-M0-N7-C:J09-U01 2005-11-10-12.10.24.815066 R63-M0-N7-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x1a14d440, mask 0x04
- 1131653424 2005.11.10 R13-M0-NA-C:J05-U11 2005-11-10-12.10.24.931157 R13-M0-NA-C:J05-U11 RAS KERNEL INFO CE sym 2, at 0x18eb0d60, mask 0x02
- 1131653425 2005.11.10 R07-M1-N2-C:J03-U01 2005-11-10-12.10.25.050759 R07-M1-N2-C:J03-U01 RAS KERNEL INFO CE sym 34, at 0x19aa8760, mask 0x40
- 1131653425 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.25.185975 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653425 2005.11.10 R27-M0-N1-C:J16-U01 2005-11-10-12.10.25.319720 R27-M0-N1-C:J16-U01 RAS KERNEL INFO CE sym 31, at 0x1ebba9c0, mask 0x02
- 1131653425 2005.11.10 R13-M0-NE-C:J14-U01 2005-11-10-12.10.25.434504 R13-M0-NE-C:J14-U01 RAS KERNEL INFO CE sym 23, at 0x1df729e0, mask 0x10
- 1131653425 2005.11.10 R10-M1-N4-C:J10-U11 2005-11-10-12.10.25.546689 R10-M1-N4-C:J10-U11 RAS KERNEL INFO CE sym 18, at 0x1d256c60, mask 0x02
- 1131653425 2005.11.10 R55-M0-N9-C:J06-U11 2005-11-10-12.10.25.673117 R55-M0-N9-C:J06-U11 RAS KERNEL INFO 17 tree receiver 1 in re-synch state event(s) (dcr 0x0185) detected
- 1131653425 2005.11.10 R57-M0-NC-C:J04-U01 2005-11-10-12.10.25.800384 R57-M0-NC-C:J04-U01 RAS KERNEL INFO total of 3 ddr error(s) detected and corrected
- 1131653425 2005.11.10 R60-M0-N9-C:J08-U01 2005-11-10-12.10.25.911860 R60-M0-N9-C:J08-U01 RAS KERNEL INFO 1 torus receiver z+ input pipe error(s) (dcr 0x02f0) detected and corrected
- 1131653426 2005.11.10 R10-M0-NE-C:J02-U11 2005-11-10-12.10.26.027426 R10-M0-NE-C:J02-U11 RAS KERNEL INFO CE sym 34, at 0x1a164360, mask 0x40
- 1131653426 2005.11.10 R17-M0-N7-C:J04-U01 2005-11-10-12.10.26.139637 R17-M0-N7-C:J04-U01 RAS KERNEL INFO CE sym 8, at 0x03392b20, mask 0x04
- 1131653426 2005.11.10 R36-M1-NB-C:J11-U11 2005-11-10-12.10.26.449892 R36-M1-NB-C:J11-U11 RAS KERNEL INFO CE sym 29, at 0x1aad0bc0, mask 0x01
- 1131653426 2005.11.10 R34-M1-NB-C:J17-U11 2005-11-10-12.10.26.534782 R34-M1-NB-C:J17-U11 RAS KERNEL INFO CE sym 21, at 0x1ebd2fa0, mask 0x10
- 1131653426 2005.11.10 R50-M0-N2-C:J13-U11 2005-11-10-12.10.26.650007 R50-M0-N2-C:J13-U11 RAS KERNEL INFO total of 4 ddr error(s) detected and corrected
- 1131653426 2005.11.10 R03-M1-N6-C:J15-U01 2005-11-10-12.10.26.756165 R03-M1-N6-C:J15-U01 RAS KERNEL INFO total of 4 ddr error(s) detected and corrected
- 1131653426 2005.11.10 R71-M0-NF-C:J15-U11 2005-11-10-12.10.26.880744 R71-M0-NF-C:J15-U11 RAS KERNEL INFO CE sym 8, at 0x1beab080, mask 0x04
- 1131653426 2005.11.10 R06-M1-N6-C:J15-U01 2005-11-10-12.10.26.997479 R06-M1-N6-C:J15-U01 RAS KERNEL INFO 3 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected
- 1131653427 2005.11.10 R51-M1-N4-C:J07-U01 2005-11-10-12.10.27.104773 R51-M1-N4-C:J07-U01 RAS KERNEL INFO 1 torus receiver z- input pipe error(s) (dcr 0x02f1) detected and corrected
- 1131653427 2005.11.10 R21-M1-N3-C:J03-U11 2005-11-10-12.10.27.224385 R21-M1-N3-C:J03-U11 RAS KERNEL INFO CE sym 15, at 0x1bb2fe80, mask 0x02
- 1131653427 2005.11.10 R63-M0-N7-C:J09-U01 2005-11-10-12.10.27.343536 R63-M0-N7-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x1a14d440, mask 0x04
- 1131653427 2005.11.10 R13-M0-NA-C:J05-U11 2005-11-10-12.10.27.463544 R13-M0-NA-C:J05-U11 RAS KERNEL INFO CE sym 2, at 0x18eb0d60, mask 0x02
- 1131653427 2005.11.10 R07-M1-N2-C:J03-U01 2005-11-10-12.10.27.584795 R07-M1-N2-C:J03-U01 RAS KERNEL INFO CE sym 34, at 0x19aa8760, mask 0x40
- 1131653427 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.27.703845 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653427 2005.11.10 R27-M0-N1-C:J16-U01 2005-11-10-12.10.27.828439 R27-M0-N1-C:J16-U01 RAS KERNEL INFO total of 4 ddr error(s) detected and corrected
- 1131653427 2005.11.10 R13-M0-NE-C:J14-U01 2005-11-10-12.10.27.953783 R13-M0-NE-C:J14-U01 RAS KERNEL INFO total of 4 ddr error(s) detected and corrected
- 1131653428 2005.11.10 R10-M1-N4-C:J10-U11 2005-11-10-12.10.28.080104 R10-M1-N4-C:J10-U11 RAS KERNEL INFO CE sym 18, at 0x1d257e00, mask 0x02
- 1131653428 2005.11.10 R55-M0-N9-C:J06-U11 2005-11-10-12.10.28.248173 R55-M0-N9-C:J06-U11 RAS KERNEL INFO 27 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected
- 1131653428 2005.11.10 R60-M0-N9-C:J08-U01 2005-11-10-12.10.28.403205 R60-M0-N9-C:J08-U01 RAS KERNEL INFO 1 torus receiver z- input pipe error(s) (dcr 0x02f1) detected and corrected
- 1131653428 2005.11.10 R10-M0-NE-C:J02-U11 2005-11-10-12.10.28.516448 R10-M0-NE-C:J02-U11 RAS KERNEL INFO total of 4 ddr error(s) detected and corrected
- 1131653428 2005.11.10 R17-M0-N7-C:J04-U01 2005-11-10-12.10.28.636647 R17-M0-N7-C:J04-U01 RAS KERNEL INFO CE sym 8, at 0x03392d40, mask 0x08
- 1131653428 2005.11.10 R36-M1-NB-C:J11-U11 2005-11-10-12.10.28.935006 R36-M1-NB-C:J11-U11 RAS KERNEL INFO CE sym 29, at 0x1aad0bc0, mask 0x01
- 1131653429 2005.11.10 R34-M1-NB-C:J17-U11 2005-11-10-12.10.29.024882 R34-M1-NB-C:J17-U11 RAS KERNEL INFO CE sym 21, at 0x1ebd2fa0, mask 0x10
- 1131653429 2005.11.10 R71-M0-NF-C:J15-U11 2005-11-10-12.10.29.139142 R71-M0-NF-C:J15-U11 RAS KERNEL INFO CE sym 8, at 0x1beab080, mask 0x04
- 1131653429 2005.11.10 R51-M1-N4-C:J07-U01 2005-11-10-12.10.29.264754 R51-M1-N4-C:J07-U01 RAS KERNEL INFO 1 tree receiver 0 in re-synch state event(s) (dcr 0x01bc) detected
- 1131653429 2005.11.10 R21-M1-N3-C:J03-U11 2005-11-10-12.10.29.384818 R21-M1-N3-C:J03-U11 RAS KERNEL INFO CE sym 15, at 0x1bb2fe80, mask 0x02
- 1131653429 2005.11.10 R63-M0-N7-C:J09-U01 2005-11-10-12.10.29.498515 R63-M0-N7-C:J09-U01 RAS KERNEL INFO total of 5 ddr error(s) detected and corrected
- 1131653429 2005.11.10 R13-M0-NA-C:J05-U11 2005-11-10-12.10.29.611829 R13-M0-NA-C:J05-U11 RAS KERNEL INFO CE sym 2, at 0x18eb0d60, mask 0x02
- 1131653429 2005.11.10 R07-M1-N2-C:J03-U01 2005-11-10-12.10.29.719955 R07-M1-N2-C:J03-U01 RAS KERNEL INFO total of 5 ddr error(s) detected and corrected
- 1131653429 2005.11.10 R01-M1-ND-C:J03-U01 2005-11-10-12.10.29.821619 R01-M1-ND-C:J03-U01 RAS KERNEL INFO CE sym 22, at 0x049af800, mask 0x02
- 1131653429 2005.11.10 R10-M1-N4-C:J10-U11 2005-11-10-12.10.29.917157 R10-M1-N4-C:J10-U11 RAS KERNEL INFO CE sym 18, at 0x1d256c60, mask 0x02
- 1131653430 2005.11.10 R60-M0-N9-C:J08-U01 2005-11-10-12.10.30.013333 R60-M0-N9-C:J08-U01 RAS KERNEL INFO 1 torus sender x+ retransmission error(s) (dcr 0x02f4) detected and corrected
- 1131653430 2005.11.10 R17-M0-N7-C:J04-U01 2005-11-10-12.10.30.108123 R17-M0-N7-C:J04-U01 RAS KERNEL INFO CE sym 8, at 0x03392f40, mask 0x01
- 1131653430 2005.11.10 R36-M1-NB-C:J11-U11 2005-11-10-12.10.30.348650 R36-M1-NB-C:J11-U11 RAS KERNEL INFO CE sym 29, at 0x1aad0bc0, mask 0x01
- 1131653430 2005.11.10 R34-M1-NB-C:J17-U11 2005-11-10-12.10.30.449614 R34-M1-NB-C:J17-U11 RAS KERNEL INFO CE sym 21, at 0x1ebd2fa0, mask 0x10
