- 1131628689 2005.11.10 R05-M1-NF-C:J09-U01 2005-11-10-05.18.09.523638 R05-M1-NF-C:J09-U01 RAS KERNEL INFO CE sym 19, at 0x09cc4200, mask 0x80
- 1131635904 2005.11.10 R26-M0-N5-C:J16-U01 2005-11-10-07.18.24.068566 R26-M0-N5-C:J16-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 218 out of 1024 #ofDirtyDblWord: 683 out of 4096
- 1131635904 2005.11.10 R20-M0-N6-C:J10-U11 2005-11-10-07.18.24.193174 R20-M0-N6-C:J10-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 222 out of 1024 #ofDirtyDblWord: 656 out of 4096
- 1131635905 2005.11.10 R23-M0-N5-C:J12-U01 2005-11-10-07.18.25.657505 R23-M0-N5-C:J12-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 29, bit 4
- 1131635906 2005.11.10 R32-M0-NF-C:J14-U01 2005-11-10-07.18.26.029807 R32-M0-NF-C:J14-U01 RAS KERNEL INFO 2 ddr errors(s) detected and corrected on rank 0, symbol 13, bit 2
- 1131635906 2005.11.10 R62-M0-N9-C:J10-U01 2005-11-10-07.18.26.503167 R62-M0-N9-C:J10-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 224 out of 1024 #ofDirtyDblWord: 665 out of 4096
- 1131635906 2005.11.10 R17-M0-NA-C:J14-U01 2005-11-10-07.18.26.946898 R17-M0-NA-C:J14-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 220 out of 1024 #ofDirtyDblWord: 632 out of 4096
- 1131635907 2005.11.10 R11-M0-N7-C:J12-U01 2005-11-10-07.18.27.663100 R11-M0-N7-C:J12-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 228 out of 1024 #ofDirtyDblWord: 664 out of 4096
- 1131635908 2005.11.10 R71-M0-N0-C:J12-U11 2005-11-10-07.18.28.554334 R71-M0-N0-C:J12-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 228 out of 1024 #ofDirtyDblWord: 664 out of 4096
- 1131635908 2005.11.10 R20-M0-NC-C:J13-U11 2005-11-10-07.18.28.739443 R20-M0-NC-C:J13-U11 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 31, bit 7
- 1131635908 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.18.28.942753 R20-M0-NC-C:J16-U01 RAS KERNEL INFO 14 ddr errors(s) detected and corrected on rank 0, symbol 23, bit 0
- 1131635909 2005.11.10 R53-M0-NA-C:J06-U01 2005-11-10-07.18.29.045148 R53-M0-NA-C:J06-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 224 out of 1024 #ofDirtyDblWord: 668 out of 4096
- 1131635909 2005.11.10 R53-M1-N0-C:J04-U11 2005-11-10-07.18.29.552581 R53-M1-N0-C:J04-U11 RAS KERNEL INFO 3 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected
- 1131635909 2005.11.10 R53-M1-N0-C:J04-U11 2005-11-10-07.18.29.651887 R53-M1-N0-C:J04-U11 RAS KERNEL INFO 3 tree receiver 2 in re-synch state event(s) (dcr 0x019a) detected
- 1131635910 2005.11.10 R41-M0-N0-C:J02-U01 2005-11-10-07.18.30.462234 R41-M0-N0-C:J02-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 218 out of 1024 #ofDirtyDblWord: 675 out of 4096
- 1131635911 2005.11.10 R23-M0-ND-C:J06-U11 2005-11-10-07.18.31.127430 R23-M0-ND-C:J06-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 220 out of 1024 #ofDirtyDblWord: 699 out of 4096
- 1131635911 2005.11.10 R32-M1-N8-C:J04-U11 2005-11-10-07.18.31.233425 R32-M1-N8-C:J04-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 224 out of 1024 #ofDirtyDblWord: 661 out of 4096
- 1131635911 2005.11.10 R65-M0-N6-C:J04-U11 2005-11-10-07.18.31.341714 R65-M0-N6-C:J04-U11 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 35, bit 1
- 1131635911 2005.11.10 R74-M1-N4-C:J08-U01 2005-11-10-07.18.31.449606 R74-M1-N4-C:J08-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 215 out of 1024 #ofDirtyDblWord: 664 out of 4096
- 1131635911 2005.11.10 R71-M1-NB-C:J02-U01 2005-11-10-07.18.31.665185 R71-M1-NB-C:J02-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 228 out of 1024 #ofDirtyDblWord: 660 out of 4096
- 1131635911 2005.11.10 R50-M1-N3-C:J08-U11 2005-11-10-07.18.31.778984 R50-M1-N3-C:J08-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 221 out of 1024 #ofDirtyDblWord: 654 out of 4096
- 1131635912 2005.11.10 R62-M0-N7-C:J04-U11 2005-11-10-07.18.32.011652 R62-M0-N7-C:J04-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 230 out of 1024 #ofDirtyDblWord: 659 out of 4096
- 1131635912 2005.11.10 R17-M1-N2-C:J06-U01 2005-11-10-07.18.32.874249 R17-M1-N2-C:J06-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 5, bit 4
- 1131635913 2005.11.10 R71-M0-N5-C:J02-U01 2005-11-10-07.18.33.346291 R71-M0-N5-C:J02-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 35, bit 3
- 1131635913 2005.11.10 R17-M1-N0-C:J08-U11 2005-11-10-07.18.33.856063 R17-M1-N0-C:J08-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 228 out of 1024 #ofDirtyDblWord: 704 out of 4096
- 1131635913 2005.11.10 R02-M0-ND-C:J08-U01 2005-11-10-07.18.33.980833 R02-M0-ND-C:J08-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 6, bit 2
- 1131635914 2005.11.10 R62-M0-NA-C:J07-U01 2005-11-10-07.18.34.432954 R62-M0-NA-C:J07-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 30, bit 4
- 1131635914 2005.11.10 R62-M0-NA-C:J02-U01 2005-11-10-07.18.34.601015 R62-M0-NA-C:J02-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 2, bit 2
- 1131635914 2005.11.10 R05-M1-N8-C:J14-U01 2005-11-10-07.18.34.956507 R05-M1-N8-C:J14-U01 RAS KERNEL INFO 2 ddr errors(s) detected and corrected on rank 0, symbol 33, bit 3
- 1131635915 2005.11.10 R05-M1-N8-C:J04-U01 2005-11-10-07.18.35.087341 R05-M1-N8-C:J04-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 230 out of 1024 #ofDirtyDblWord: 682 out of 4096
- 1131635915 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-07.18.35.571153 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131635916 2005.11.10 R71-M1-N8-C:J17-U11 2005-11-10-07.18.36.144034 R71-M1-N8-C:J17-U11 RAS KERNEL INFO CE sym 9, at 0x123b6ca0, mask 0x20
- 1131635916 2005.11.10 R41-M0-NC-C:J05-U01 2005-11-10-07.18.36.993510 R41-M0-NC-C:J05-U01 RAS KERNEL INFO CE sym 22, at 0x041ebe00, mask 0x08
- 1131635918 2005.11.10 R14-M0-N6-C:J03-U01 2005-11-10-07.18.38.104290 R14-M0-N6-C:J03-U01 RAS KERNEL INFO CE sym 19, at 0x0667d140, mask 0x40
- 1131635918 2005.11.10 R11-M1-N4-C:J03-U01 2005-11-10-07.18.38.410876 R11-M1-N4-C:J03-U01 RAS KERNEL INFO CE sym 18, at 0x09d1af60, mask 0x02
- 1131635918 2005.11.10 R23-M0-N5-C:J12-U01 2005-11-10-07.18.38.919384 R23-M0-N5-C:J12-U01 RAS KERNEL INFO CE sym 29, at 0x14123c20, mask 0x08
- 1131635919 2005.11.10 R32-M0-NF-C:J14-U01 2005-11-10-07.18.39.139641 R32-M0-NF-C:J14-U01 RAS KERNEL INFO CE sym 13, at 0x04903380, mask 0x20
- 1131635920 2005.11.10 R05-M1-N8-C:J14-U01 2005-11-10-07.18.40.114493 R05-M1-N8-C:J14-U01 RAS KERNEL INFO CE sym 33, at 0x019ae900, mask 0x10
- 1131635920 2005.11.10 R20-M0-NC-C:J13-U11 2005-11-10-07.18.40.224015 R20-M0-NC-C:J13-U11 RAS KERNEL INFO CE sym 31, at 0x01d7f500, mask 0x01
- 1131635920 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.18.40.331323 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131635920 2005.11.10 R65-M0-N6-C:J04-U11 2005-11-10-07.18.40.654206 R65-M0-N6-C:J04-U11 RAS KERNEL INFO CE sym 35, at 0x129a2060, mask 0x40
- 1131635921 2005.11.10 R17-M1-N2-C:J06-U01 2005-11-10-07.18.41.198797 R17-M1-N2-C:J06-U01 RAS KERNEL INFO CE sym 5, at 0x15a7f260, mask 0x08
- 1131635921 2005.11.10 R71-M0-N5-C:J02-U01 2005-11-10-07.18.41.408637 R71-M0-N5-C:J02-U01 RAS KERNEL INFO CE sym 35, at 0x06566f60, mask 0x10
- 1131635921 2005.11.10 R02-M0-ND-C:J08-U01 2005-11-10-07.18.41.611810 R02-M0-ND-C:J08-U01 RAS KERNEL INFO CE sym 6, at 0x02ce1540, mask 0x20
- 1131635921 2005.11.10 R62-M0-NA-C:J07-U01 2005-11-10-07.18.41.712846 R62-M0-NA-C:J07-U01 RAS KERNEL INFO CE sym 30, at 0x04599b80, mask 0x08
- 1131635921 2005.11.10 R62-M0-NA-C:J02-U01 2005-11-10-07.18.41.814786 R62-M0-NA-C:J02-U01 RAS KERNEL INFO CE sym 2, at 0x0633d620, mask 0x20
- 1131635922 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-07.18.42.264058 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131635922 2005.11.10 R71-M1-N8-C:J17-U11 2005-11-10-07.18.42.921981 R71-M1-N8-C:J17-U11 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131635923 2005.11.10 R41-M0-NC-C:J05-U01 2005-11-10-07.18.43.897293 R41-M0-NC-C:J05-U01 RAS KERNEL INFO CE sym 22, at 0x041ebe00, mask 0x08
- 1131635924 2005.11.10 R14-M0-N6-C:J03-U01 2005-11-10-07.18.44.968288 R14-M0-N6-C:J03-U01 RAS KERNEL INFO CE sym 19, at 0x0667d140, mask 0x40
- 1131635925 2005.11.10 R11-M1-N4-C:J03-U01 2005-11-10-07.18.45.309021 R11-M1-N4-C:J03-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131635925 2005.11.10 R23-M0-N5-C:J12-U01 2005-11-10-07.18.45.841904 R23-M0-N5-C:J12-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131635926 2005.11.10 R32-M0-NF-C:J14-U01 2005-11-10-07.18.46.052088 R32-M0-NF-C:J14-U01 RAS KERNEL INFO CE sym 13, at 0x04903380, mask 0x20
- 1131635927 2005.11.10 R05-M1-N8-C:J14-U01 2005-11-10-07.18.47.068736 R05-M1-N8-C:J14-U01 RAS KERNEL INFO CE sym 33, at 0x019ae900, mask 0x10
- 1131635927 2005.11.10 R20-M0-NC-C:J13-U11 2005-11-10-07.18.47.169780 R20-M0-NC-C:J13-U11 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131635927 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.18.47.290081 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131635927 2005.11.10 R65-M0-N6-C:J04-U11 2005-11-10-07.18.47.672081 R65-M0-N6-C:J04-U11 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131635928 2005.11.10 R17-M1-N2-C:J06-U01 2005-11-10-07.18.48.121962 R17-M1-N2-C:J06-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131635928 2005.11.10 R71-M0-N5-C:J02-U01 2005-11-10-07.18.48.408483 R71-M0-N5-C:J02-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131635928 2005.11.10 R02-M0-ND-C:J08-U01 2005-11-10-07.18.48.647701 R02-M0-ND-C:J08-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131635928 2005.11.10 R62-M0-NA-C:J07-U01 2005-11-10-07.18.48.749270 R62-M0-NA-C:J07-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131635928 2005.11.10 R62-M0-NA-C:J02-U01 2005-11-10-07.18.48.850944 R62-M0-NA-C:J02-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1131635929 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-07.18.49.251856 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131635930 2005.11.10 R41-M0-NC-C:J05-U01 2005-11-10-07.18.50.035908 R41-M0-NC-C:J05-U01 RAS KERNEL INFO total of 2 ddr error(s) detected and corrected
- 1131635930 2005.11.10 R14-M0-N6-C:J03-U01 2005-11-10-07.18.50.472517 R14-M0-N6-C:J03-U01 RAS KERNEL INFO total of 2 ddr error(s) detected and corrected
- 1131635931 2005.11.10 R32-M0-NF-C:J14-U01 2005-11-10-07.18.51.082790 R32-M0-NF-C:J14-U01 RAS KERNEL INFO total of 2 ddr error(s) detected and corrected
- 1131635931 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.18.51.639322 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131635931 2005.11.10 R05-M1-N8-C:J14-U01 2005-11-10-07.18.51.740834 R05-M1-N8-C:J14-U01 RAS KERNEL INFO total of 2 ddr error(s) detected and corrected
- 1131635932 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-07.18.52.573624 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131635934 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.18.54.463813 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131635935 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-07.18.55.118724 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131635936 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.18.56.297973 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131635936 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-07.18.56.673865 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131635937 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.18.57.704709 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131635938 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-07.18.58.103599 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131635939 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.18.59.128554 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131635939 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-07.18.59.513062 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131635940 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.19.00.229250 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131635940 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-07.19.00.731560 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131635941 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.19.01.425646 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131635941 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-07.19.01.815261 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131635942 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.19.02.552300 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131635942 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-07.19.02.964890 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131635943 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.19.03.575694 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131635943 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-07.19.03.985177 R20-M1-NF-C:J11-U11 RAS KERNEL INFO CE sym 8, at 0x1222c460, mask 0x04
- 1131635944 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.19.04.407907 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131635944 2005.11.10 R20-M1-NF-C:J11-U11 2005-11-10-07.19.04.790603 R20-M1-NF-C:J11-U11 RAS KERNEL INFO total of 12 ddr error(s) detected and corrected
- 1131635945 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.19.05.215747 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131635945 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.19.05.694521 R20-M0-NC-C:J16-U01 RAS KERNEL INFO CE sym 23, at 0x0210f640, mask 0x80
- 1131635946 2005.11.10 R20-M0-NC-C:J16-U01 2005-11-10-07.19.06.168766 R20-M0-NC-C:J16-U01 RAS KERNEL INFO total of 14 ddr error(s) detected and corrected
- 1131636183 2005.11.10 R56-M0-NA-C:J17-U11 2005-11-10-07.23.03.661603 R56-M0-NA-C:J17-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 944 out of 1024 #ofDirtyDblWord: 3354 out of 4096
- 1131636184 2005.11.10 R74-M0-N8-C:J03-U01 2005-11-10-07.23.04.149754 R74-M0-N8-C:J03-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636184 2005.11.10 R77-M0-N1-C:J14-U01 2005-11-10-07.23.04.454623 R77-M0-N1-C:J14-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636185 2005.11.10 R32-M1-N8-C:J04-U11 2005-11-10-07.23.05.184286 R32-M1-N8-C:J04-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636185 2005.11.10 R17-M1-N0-C:J08-U11 2005-11-10-07.23.05.406393 R17-M1-N0-C:J08-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 938 out of 1024 #ofDirtyDblWord: 3339 out of 4096
- 1131636185 2005.11.10 R53-M0-N1-C:J11-U01 2005-11-10-07.23.05.801290 R53-M0-N1-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 938 out of 1024 #ofDirtyDblWord: 3339 out of 4096
- 1131636186 2005.11.10 R26-M1-N9-C:J11-U01 2005-11-10-07.23.06.000280 R26-M1-N9-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 944 out of 1024 #ofDirtyDblWord: 3358 out of 4096
- 1131636186 2005.11.10 R65-M1-N6-C:J17-U01 2005-11-10-07.23.06.106667 R65-M1-N6-C:J17-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 15, bit 7
- 1131636186 2005.11.10 R47-M1-N1-C:J17-U11 2005-11-10-07.23.06.898528 R47-M1-N1-C:J17-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 945 out of 1024 #ofDirtyDblWord: 3360 out of 4096
- 1131636187 2005.11.10 R23-M1-N2-C:J17-U01 2005-11-10-07.23.07.172252 R23-M1-N2-C:J17-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 948 out of 1024 #ofDirtyDblWord: 3369 out of 4096
- 1131636187 2005.11.10 R32-M0-N9-C:J15-U01 2005-11-10-07.23.07.369433 R32-M0-N9-C:J15-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636187 2005.11.10 R65-M0-NE-C:J11-U11 2005-11-10-07.23.07.686892 R65-M0-NE-C:J11-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 950 out of 1024 #ofDirtyDblWord: 3377 out of 4096
- 1131636187 2005.11.10 R62-M1-NA-C:J15-U11 2005-11-10-07.23.07.884493 R62-M1-NA-C:J15-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636188 2005.11.10 R14-M1-N4-C:J13-U01 2005-11-10-07.23.08.357149 R14-M1-N4-C:J13-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636188 2005.11.10 R02-M1-NA-C:J11-U01 2005-11-10-07.23.08.818098 R02-M1-NA-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636189 2005.11.10 R56-M1-N4-C:J05-U01 2005-11-10-07.23.09.274535 R56-M1-N4-C:J05-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 951 out of 1024 #ofDirtyDblWord: 3379 out of 4096
- 1131636190 2005.11.10 R20-M1-N8-C:J09-U11 2005-11-10-07.23.10.063135 R20-M1-N8-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 949 out of 1024 #ofDirtyDblWord: 3372 out of 4096
- 1131636190 2005.11.10 R47-M1-NF-C:J09-U11 2005-11-10-07.23.10.151577 R47-M1-NF-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 938 out of 1024 #ofDirtyDblWord: 3339 out of 4096
- 1131636190 2005.11.10 R26-M1-N7-C:J05-U11 2005-11-10-07.23.10.249464 R26-M1-N7-C:J05-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 945 out of 1024 #ofDirtyDblWord: 3359 out of 4096
- 1131636191 2005.11.10 R35-M0-N3-C:J05-U11 2005-11-10-07.23.11.188857 R35-M0-N3-C:J05-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 947 out of 1024 #ofDirtyDblWord: 3365 out of 4096
- 1131636191 2005.11.10 R32-M0-N7-C:J09-U11 2005-11-10-07.23.11.302213 R32-M0-N7-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636191 2005.11.10 R17-M1-NF-C:J05-U01 2005-11-10-07.23.11.517768 R17-M1-NF-C:J05-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 944 out of 1024 #ofDirtyDblWord: 3357 out of 4096
- 1131636191 2005.11.10 R14-M0-NB-C:J09-U11 2005-11-10-07.23.11.857269 R14-M0-NB-C:J09-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 943 out of 1024 #ofDirtyDblWord: 3352 out of 4096
- 1131636191 2005.11.10 R71-M0-NF-C:J09-U01 2005-11-10-07.23.11.973526 R71-M0-NF-C:J09-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 945 out of 1024 #ofDirtyDblWord: 3360 out of 4096
- 1131636192 2005.11.10 R41-M0-NE-C:J14-U11 2005-11-10-07.23.12.325060 R41-M0-NE-C:J14-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 945 out of 1024 #ofDirtyDblWord: 3360 out of 4096
- 1131636192 2005.11.10 R44-M0-N3-C:J12-U01 2005-11-10-07.23.12.671996 R44-M0-N3-C:J12-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636192 2005.11.10 R26-M0-N5-C:J16-U01 2005-11-10-07.23.12.780067 R26-M0-N5-C:J16-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 945 out of 1024 #ofDirtyDblWord: 3360 out of 4096
- 1131636192 2005.11.10 R20-M0-N6-C:J10-U11 2005-11-10-07.23.12.958511 R20-M0-N6-C:J10-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 947 out of 1024 #ofDirtyDblWord: 3365 out of 4096
- 1131636194 2005.11.10 R62-M0-N9-C:J10-U01 2005-11-10-07.23.14.220145 R62-M0-N9-C:J10-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636194 2005.11.10 R17-M0-NA-C:J14-U01 2005-11-10-07.23.14.460251 R17-M0-NA-C:J14-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 941 out of 1024 #ofDirtyDblWord: 3346 out of 4096
- 1131636195 2005.11.10 R11-M0-N7-C:J12-U01 2005-11-10-07.23.15.208217 R11-M0-N7-C:J12-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 938 out of 1024 #ofDirtyDblWord: 3339 out of 4096
- 1131636195 2005.11.10 R35-M1-ND-C:J11-U01 2005-11-10-07.23.15.567743 R35-M1-ND-C:J11-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 946 out of 1024 #ofDirtyDblWord: 3360 out of 4096
- 1131636195 2005.11.10 R35-M1-ND-C:J12-U01 2005-11-10-07.23.15.690727 R35-M1-ND-C:J12-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 31, bit 0
- 1131636195 2005.11.10 R71-M0-N0-C:J12-U11 2005-11-10-07.23.15.924996 R71-M0-N0-C:J12-U11 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 1021 out of 1024 #ofDirtyDblWord: 3631 out of 4096
- 1131636196 2005.11.10 R53-M0-NA-C:J06-U01 2005-11-10-07.23.16.035072 R53-M0-NA-C:J06-U01 RAS KERNEL INFO L1 DCACHE summary averages: #ofDirtyLines: 950 out of 1024 #ofDirtyDblWord: 3377 out of 4096
