1137585740 2006.01.18 bn398 Jan 18 04:02:20 bn398/bn398 sendmail[31373]: My unqualified host name (bn398) unknown; sleeping for retry
1137585949 2006.01.18 #9# Jan 18 04:05:49 #9#/#9# kernel: LustreError: 6191:0:(socknal_lib-linux.c:813:ksocknal_lib_connect_sock()) Error -115 connecting 10.100.16.251/1023 -> 10.0.4.80/988
1137585950 2006.01.18 an174 Jan 18 04:05:50 an174/an174 Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
1137585950 2006.01.18 an174 Jan 18 04:05:50 an174/an174 snmpd[22839]: Got trap from peer on fd 13
1137585951 2006.01.18 bn34 Jan 18 04:05:51 bn34/bn34 ntpd[2263]: synchronized to 10.100.8.250, stratum 3
1137585953 2006.01.18 bn255 Jan 18 04:05:53 bn255/bn255 Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
1137585953 2006.01.18 bn255 Jan 18 04:05:53 bn255/bn255 snmpd[8110]: Got trap from peer on fd 13
1137585953 2006.01.18 tbird-sm1 Jan 18 04:05:53 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
1137585956 2006.01.18 bn272 Jan 18 04:05:56 bn272/bn272 Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
1137585956 2006.01.18 bn272 Jan 18 04:05:56 bn272/bn272 snmpd[8143]: Got trap from peer on fd 13
1137585957 2006.01.18 bn319 Jan 18 04:05:57 bn319/bn319 Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
1137585957 2006.01.18 bn319 Jan 18 04:05:57 bn319/bn319 snmpd[8504]: Got trap from peer on fd 13
1137585957 2006.01.18 bn431 Jan 18 04:05:57 bn431/bn431 ntpd[2263]: synchronized to 10.100.12.250, stratum 3
1137585957 2006.01.18 tbird-sm1 Jan 18 04:05:57 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1455]: No topology change
1137585957 2006.01.18 tbird-sm1 Jan 18 04:05:57 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1482]: No configuration change required
1137585958 2006.01.18 bn783 Jan 18 04:05:58 bn783/bn783 ntpd[2275]: synchronized to 10.100.8.250, stratum 3
1137585961 2006.01.18 an183 Jan 18 04:06:01 an183/an183 Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
1137585961 2006.01.18 an183 Jan 18 04:06:01 an183/an183 snmpd[22975]: Got trap from peer on fd 13
1137585968 2006.01.18 #8# Jan 18 04:06:08 #8#/#8# sshd2[8316]: Now running on #41#'s privileges.
1137585968 2006.01.18 #8# Jan 18 04:06:08 #8#/#8# sshd2[8337]: Now running on #41#'s privileges.
1137585968 2006.01.18 #8# Jan 18 04:06:08 #8#/#8# sshd[2250]: connection from "#28#"
1137585968 2006.01.18 #8# Jan 18 04:06:08 #8#/#8# sshd[2250]: connection from "#28#"
1137585968 2006.01.18 #8# Jan 18 04:06:08 #8#/#8# sshd[8314]: Local disconnected: Connection closed.
1137585968 2006.01.18 #8# Jan 18 04:06:08 #8#/#8# sshd[8314]: User #41#, coming from #30#, authenticated.
1137585968 2006.01.18 #8# Jan 18 04:06:08 #8#/#8# sshd[8314]: connection lost: 'Connection closed.'
1137585968 2006.01.18 #8# Jan 18 04:06:08 #8#/#8# sshd[8335]: Local disconnected: Connection closed.
1137585968 2006.01.18 #8# Jan 18 04:06:08 #8#/#8# sshd[8335]: User #41#, coming from #30#, authenticated.
1137585968 2006.01.18 #8# Jan 18 04:06:08 #8#/#8# sshd[8335]: connection lost: 'Connection closed.'
1137585968 2006.01.18 tbird-sm1 Jan 18 04:06:08 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
1137585971 2006.01.18 bn78 Jan 18 04:06:11 bn78/bn78 ntpd[2298]: synchronized to 10.100.12.250, stratum 3
1137585972 2006.01.18 tbird-sm1 Jan 18 04:06:12 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1455]: No topology change
1137585972 2006.01.18 tbird-sm1 Jan 18 04:06:12 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1482]: No configuration change required
1137585973 2006.01.18 an174 Jan 18 04:06:13 an174/an174 Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
1137585973 2006.01.18 an174 Jan 18 04:06:13 an174/an174 snmpd[22839]: Got trap from peer on fd 13
1137585976 2006.01.18 bn255 Jan 18 04:06:16 bn255/bn255 Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
1137585976 2006.01.18 bn255 Jan 18 04:06:16 bn255/bn255 snmpd[8110]: Got trap from peer on fd 13
1137585978 2006.01.18 bn181 Jan 18 04:06:18 bn181/bn181 Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
1137585978 2006.01.18 bn181 Jan 18 04:06:18 bn181/bn181 snmpd[8797]: Got trap from peer on fd 13
1137585980 2006.01.18 an138 Jan 18 04:06:20 an138/an138 Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
1137585980 2006.01.18 an138 Jan 18 04:06:20 an138/an138 snmpd[16678]: Got trap from peer on fd 13
1137585980 2006.01.18 bn319 Jan 18 04:06:20 bn319/bn319 Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
1137585980 2006.01.18 bn319 Jan 18 04:06:20 bn319/bn319 snmpd[8504]: Got trap from peer on fd 13
1137585980 2006.01.18 #25# Jan 18 04:06:20 #25#/#25# kernel: LustreError: 19695:0:(socknal_lib-linux.c:813:ksocknal_lib_connect_sock()) Error -113 connecting 10.100.28.251/1023 -> 10.0.4.80/988
1137585981 2006.01.18 bn438 Jan 18 04:06:21 bn438/bn438 ntpd[2285]: synchronized to 10.100.14.250, stratum 3
1137585981 2006.01.18 bn951 Jan 18 04:06:21 bn951/bn951 ntpd[2275]: synchronized to 10.100.12.250, stratum 3
1137585983 2006.01.18 bn886 Jan 18 04:06:23 bn886/bn886 ntpd[2274]: synchronized to 10.100.8.250, stratum 3
1137585983 2006.01.18 tbird-sm1 Jan 18 04:06:23 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
1137585984 2006.01.18 an170 Jan 18 04:06:24 an170/an170 Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
1137585984 2006.01.18 an170 Jan 18 04:06:24 an170/an170 snmpd[22840]: Got trap from peer on fd 13
1137585984 2006.01.18 an351 Jan 18 04:06:24 an351/an351 Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
1137585984 2006.01.18 an351 Jan 18 04:06:24 an351/an351 snmpd[11283]: Got trap from peer on fd 13
1137585984 2006.01.18 bn171 Jan 18 04:06:24 bn171/bn171 Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
1137585984 2006.01.18 bn171 Jan 18 04:06:24 bn171/bn171 snmpd[2023]: Got trap from peer on fd 13
1137585984 2006.01.18 tbird-admin1 Jan 18 04:06:24 local@tbird-admin1 ntpd[1785]: synchronized to #3#, stratum 1
1137585985 2006.01.18 bn787 Jan 18 04:06:25 bn787/bn787 ntpd[2285]: synchronized to 10.100.12.250, stratum 3
1137585987 2006.01.18 dn898 Jan 18 04:06:27 dn898/dn898 ntpd[2270]: synchronized to 10.100.24.250, stratum 3
1137585987 2006.01.18 tbird-sm1 Jan 18 04:06:27 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1455]: No topology change
1137585987 2006.01.18 tbird-sm1 Jan 18 04:06:27 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1482]: No configuration change required
1137585989 2006.01.18 bn246 Jan 18 04:06:29 bn246/bn246 ntpd[2285]: synchronized to 10.100.14.250, stratum 3
1137585990 2006.01.18 an23 Jan 18 04:06:30 an23/an23 Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
1137585990 2006.01.18 an23 Jan 18 04:06:30 an23/an23 snmpd[22665]: Got trap from peer on fd 13
1137585990 2006.01.18 bn242 Jan 18 04:06:30 bn242/bn242 ntpd[2281]: synchronized to 10.100.10.250, stratum 3
1137585992 2006.01.18 an136 Jan 18 04:06:32 an136/an136 Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
1137585992 2006.01.18 an136 Jan 18 04:06:32 an136/an136 snmpd[22791]: Got trap from peer on fd 13
1137585995 2006.01.18 dn1004 Jan 18 04:06:35 dn1004/dn1004 ntpd[2264]: synchronized to 10.100.28.250, stratum 3
1137585996 2006.01.18 an174 Jan 18 04:06:36 an174/an174 Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
1137585996 2006.01.18 an174 Jan 18 04:06:36 an174/an174 snmpd[22839]: Got trap from peer on fd 13
1137585997 2006.01.18 bn167 Jan 18 04:06:37 bn167/bn167 Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
1137585997 2006.01.18 bn167 Jan 18 04:06:37 bn167/bn167 snmpd[8955]: Got trap from peer on fd 13
1137585998 2006.01.18 bn811 Jan 18 04:06:38 bn811/bn811 ntpd[2283]: synchronized to 10.100.8.250, stratum 3
1137585998 2006.01.18 dn546 Jan 18 04:06:38 dn546/dn546 ntpd[2283]: synchronized to 10.100.26.250, stratum 3
1137585998 2006.01.18 tbird-sm1 Jan 18 04:06:38 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
1137586001 2006.01.18 dn475 Jan 18 04:06:41 dn475/dn475 ntpd[2290]: synchronized to 10.100.24.250, stratum 3
1137586002 2006.01.18 bn181 Jan 18 04:06:42 bn181/bn181 Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
1137586002 2006.01.18 bn181 Jan 18 04:06:42 bn181/bn181 snmpd[8797]: Got trap from peer on fd 13
1137586002 2006.01.18 bn272 Jan 18 04:06:42 bn272/bn272 Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
1137586002 2006.01.18 bn272 Jan 18 04:06:42 bn272/bn272 snmpd[8143]: Got trap from peer on fd 13
1137586002 2006.01.18 dn517 Jan 18 04:06:42 dn517/dn517 ntpd[2266]: synchronized to 10.100.24.250, stratum 3
1137586002 2006.01.18 tbird-sm1 Jan 18 04:06:42 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1455]: No topology change
1137586002 2006.01.18 tbird-sm1 Jan 18 04:06:42 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1482]: No configuration change required
1137586003 2006.01.18 an138 Jan 18 04:06:43 an138/an138 Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
1137586003 2006.01.18 an138 Jan 18 04:06:43 an138/an138 snmpd[16678]: Got trap from peer on fd 13
1137586003 2006.01.18 bn319 Jan 18 04:06:43 bn319/bn319 Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
1137586003 2006.01.18 bn319 Jan 18 04:06:43 bn319/bn319 snmpd[8504]: Got trap from peer on fd 13
1137586003 2006.01.18 bn456 Jan 18 04:06:43 bn456/bn456 ntpd[2273]: synchronized to 10.100.8.250, stratum 3
1137586005 2006.01.18 bn232 Jan 18 04:06:45 bn232/bn232 ntpd[2265]: synchronized to 10.100.14.250, stratum 3
1137586007 2006.01.18 an170 Jan 18 04:06:47 an170/an170 Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
1137586007 2006.01.18 an170 Jan 18 04:06:47 an170/an170 snmpd[22840]: Got trap from peer on fd 13
1137586007 2006.01.18 an351 Jan 18 04:06:47 an351/an351 Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
1137586007 2006.01.18 an351 Jan 18 04:06:47 an351/an351 snmpd[11283]: Got trap from peer on fd 13
1137586007 2006.01.18 dn954 Jan 18 04:06:47 dn954/dn954 ntpd[2264]: synchronized to 10.100.30.250, stratum 3
1137586010 2006.01.18 bn495 Jan 18 04:06:50 bn495/bn495 ntpd[4086]: synchronized to 10.100.14.250, stratum 3
1137586013 2006.01.18 an23 Jan 18 04:06:53 an23/an23 Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
1137586013 2006.01.18 an23 Jan 18 04:06:53 an23/an23 snmpd[22665]: Got trap from peer on fd 13
1137586013 2006.01.18 tbird-sm1 Jan 18 04:06:53 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1831]: ********************** NEW SWEEP ********************
1137586014 2006.01.18 bn336 Jan 18 04:06:54 bn336/bn336 ntpd[2264]: synchronized to 10.100.12.250, stratum 3
1137586014 2006.01.18 #33# Jan 18 04:06:54 #33#/#33# kernel: LustreError: 31432:0:(socknal_lib-linux.c:813:ksocknal_lib_connect_sock()) Error -115 connecting 10.100.24.251/1023 -> 10.0.4.80/988
1137586014 2006.01.18 #33# Jan 18 04:06:54 #33#/#33# kernel: LustreError: Unexpected error -115 connecting to host 10.0.4.80 on port 988
1137586014 2006.01.18 #33# Jan 18 04:06:54 #33#/#33# kernel: LustreError: previously skipped 3 similar messages
1137586014 2006.01.18 dn964 Jan 18 04:06:54 dn964/dn964 ntpd[2270]: synchronized to 10.100.28.250, stratum 3
1137586015 2006.01.18 an136 Jan 18 04:06:55 an136/an136 Server Administrator: Instrumentation Service EventID: 1053 Temperature sensor detected a warning value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: OK (Normal) Temperature sensor value (in Degrees Celsius): 10.0
1137586015 2006.01.18 an136 Jan 18 04:06:55 an136/an136 snmpd[22791]: Got trap from peer on fd 13
1137586015 2006.01.18 bn709 Jan 18 04:06:55 bn709/bn709 ntpd[2275]: synchronized to 10.100.8.250, stratum 3
1137586017 2006.01.18 tbird-sm1 Jan 18 04:06:57 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1455]: No topology change
1137586017 2006.01.18 tbird-sm1 Jan 18 04:06:57 src@tbird-sm1 ib_sm.x[15679]: [ib_sm_sweep.c:1482]: No configuration change required
1137586018 2006.01.18 en265 Jan 18 04:06:58 en265/en265 ntpd[2395]: can't open /var/lib/ntp/drift.TEMP: Permission denied
1137586020 2006.01.18 bn167 Jan 18 04:07:00 bn167/bn167 Server Administrator: Instrumentation Service EventID: 1052 Temperature sensor returned to a normal value Sensor location: BMC Ambient Temp Chassis location: Main System Chassis Previous state was: Non-Critical (Warning) Temperature sensor value (in Degrees Celsius): 11.0
1137586020 2006.01.18 bn167 Jan 18 04:07:00 bn167/bn167 snmpd[8955]: Got trap from peer on fd 13
1137586021 2006.01.18 dn804 Jan 18 04:07:01 dn804/dn804 ntpd[2282]: synchronized to 10.100.24.250, stratum 3
1137586022 2006.01.18 #25# Jan 18 04:07:02 #25#/#25# kernel: LustreError: 19720:0:(client.c:945:ptlrpc_expire_one_request()) @@@ timeout (sent at 1137582421, 0s ago) #316#@000001007c872800 x6865650/t0 o8->#695#@NID_ca880_UUID:6 lens 240/272 ref 1 fl Rpc:/0/0 rc 0/0
1137586022 2006.01.18 #25# Jan 18 04:07:02 #25#/#25# kernel: LustreError: 19720:0:(client.c:945:ptlrpc_expire_one_request()) previously skipped 80 similar messages
1137586022 2006.01.18 #25# Jan 18 04:07:02 #25#/#25# kernel: LustreError: 19720:0:(lib-move.c:1510:lib_api_put()) Error sending PUT to 0xa000450: 19
1137586022 2006.01.18 #25# Jan 18 04:07:02 #25#/#25# kernel: LustreError: 19720:0:(lib-move.c:1510:lib_api_put()) previously skipped 53 similar messages
