- 1126421092 2005.09.10 R21-M0-N0-I:J18-U11 2005-09-10-23.44.52.239494 R21-M0-N0-I:J18-U11 RAS APP FATAL ciod: Error loading /bgl/apps/swl-prep/rky-swl/MPI-PERF/IMB/perf_tests/IMB-MPI1.14MB: invalid or missing program image, Permission denied
- 1126586495 2005.09.12 R30-M0-N7-C:J09-U01 2005-09-12-21.41.35.720964 R30-M0-N7-C:J09-U01 RAS KERNEL INFO CE sym 26, at 0x07a95e80, mask 0x10
- 1126586495 2005.09.12 R72-M0-N5-C:J07-U11 2005-09-12-21.41.35.893935 R72-M0-N5-C:J07-U11 RAS KERNEL INFO CE sym 16, at 0x073a9600, mask 0x02
- 1126586496 2005.09.12 R12-M1-N6-C:J09-U11 2005-09-12-21.41.36.145454 R12-M1-N6-C:J09-U11 RAS KERNEL INFO CE sym 31, at 0x03cf9420, mask 0x04
- 1126586496 2005.09.12 R03-M1-N9-C:J09-U11 2005-09-12-21.41.36.228939 R03-M1-N9-C:J09-U11 RAS KERNEL INFO CE sym 25, at 0x06c27c60, mask 0x40
- 1126586496 2005.09.12 R06-M1-N7-C:J09-U01 2005-09-12-21.41.36.401623 R06-M1-N7-C:J09-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1126586496 2005.09.12 R36-M1-N9-C:J12-U11 2005-09-12-21.41.36.575373 R36-M1-N9-C:J12-U11 RAS KERNEL INFO CE sym 5, at 0x09248e40, mask 0x02
- 1126586496 2005.09.12 R33-M0-N6-C:J16-U01 2005-09-12-21.41.36.660062 R33-M0-N6-C:J16-U01 RAS KERNEL INFO CE sym 13, at 0x023521e0, mask 0x01
- 1126586496 2005.09.12 R63-M1-N1-C:J10-U01 2005-09-12-21.41.36.823200 R63-M1-N1-C:J10-U01 RAS KERNEL INFO CE sym 14, at 0x0261f760, mask 0x40
- 1126586497 2005.09.12 R06-M0-N6-C:J10-U11 2005-09-12-21.41.37.132848 R06-M0-N6-C:J10-U11 RAS KERNEL INFO CE sym 2, at 0x046461e0, mask 0x10
- 1126586497 2005.09.12 R15-M0-N5-C:J10-U01 2005-09-12-21.41.37.223408 R15-M0-N5-C:J10-U01 RAS KERNEL INFO total of 1 ddr error(s) detected and corrected
- 1126586497 2005.09.12 R54-M1-NC-C:J12-U11 2005-09-12-21.41.37.456618 R54-M1-NC-C:J12-U11 RAS KERNEL INFO CE sym 19, at 0x03b3e980, mask 0x02
- 1126586497 2005.09.12 R63-M1-NC-C:J06-U01 2005-09-12-21.41.37.996507 R63-M1-NC-C:J06-U01 RAS KERNEL INFO 2 ddr errors(s) detected and corrected on rank 0, symbol 15, bit 1
- 1126586498 2005.09.12 R21-M0-ND-C:J04-U01 2005-09-12-21.41.38.164296 R21-M0-ND-C:J04-U01 RAS KERNEL INFO 3 ddr errors(s) detected and corrected on rank 0, symbol 25, bit 1
- 1126586498 2005.09.12 R33-M0-N5-C:J08-U01 2005-09-12-21.41.38.337737 R33-M0-N5-C:J08-U01 RAS KERNEL INFO CE sym 6, at 0x0555c1c0, mask 0x80
- 1126586498 2005.09.12 R45-M0-N9-C:J08-U11 2005-09-12-21.41.38.505255 R45-M0-N9-C:J08-U11 RAS KERNEL INFO CE sym 35, at 0x090075e0, mask 0x80
- 1126586499 2005.09.12 R15-M1-N6-C:J04-U11 2005-09-12-21.41.39.102809 R15-M1-N6-C:J04-U11 RAS KERNEL INFO CE sym 14, at 0x06047860, mask 0x20
- 1126586499 2005.09.12 R33-M1-NF-C:J17-U11 2005-09-12-21.41.39.499654 R33-M1-NF-C:J17-U11 RAS KERNEL INFO total of 2 ddr error(s) detected and corrected
- 1126586499 2005.09.12 R63-M1-ND-C:J15-U01 2005-09-12-21.41.39.575698 R63-M1-ND-C:J15-U01 RAS KERNEL INFO total of 2 ddr error(s) detected and corrected
- 1126586499 2005.09.12 R24-M0-N6-C:J11-U11 2005-09-12-21.41.39.674112 R24-M0-N6-C:J11-U11 RAS KERNEL INFO CE sym 6, at 0x08218ce0, mask 0x80
- 1126586499 2005.09.12 R12-M1-NE-C:J13-U01 2005-09-12-21.41.39.851424 R12-M1-NE-C:J13-U01 RAS KERNEL INFO CE sym 21, at 0x08c33100, mask 0x40
- 1126586499 2005.09.12 R00-M1-NF-C:J13-U11 2005-09-12-21.41.39.937472 R00-M1-NF-C:J13-U11 RAS KERNEL INFO CE sym 6, at 0x0795ad60, mask 0x80
- 1126586500 2005.09.12 R06-M1-N6-C:J15-U01 2005-09-12-21.41.40.036569 R06-M1-N6-C:J15-U01 RAS KERNEL INFO 1 torus receiver y- input pipe error(s) (dcr 0x02ef) detected and corrected
- 1126586500 2005.09.12 R36-M0-N5-C:J03-U01 2005-09-12-21.41.40.121255 R36-M0-N5-C:J03-U01 RAS KERNEL INFO total of 2 ddr error(s) detected and corrected
- 1126586500 2005.09.12 R57-M0-NB-C:J07-U11 2005-09-12-21.41.40.289355 R57-M0-NB-C:J07-U11 RAS KERNEL INFO CE sym 35, at 0x0475dd60, mask 0x40
- 1126586500 2005.09.12 R66-M0-N1-C:J05-U01 2005-09-12-21.41.40.371918 R66-M0-N1-C:J05-U01 RAS KERNEL INFO CE sym 33, at 0x0378ba20, mask 0x10
- 1126586500 2005.09.12 R66-M0-N1-C:J03-U01 2005-09-12-21.41.40.455691 R66-M0-N1-C:J03-U01 RAS KERNEL INFO total of 2 ddr error(s) detected and corrected
- 1126586500 2005.09.12 R57-M1-NC-C:J09-U11 2005-09-12-21.41.40.547377 R57-M1-NC-C:J09-U11 RAS KERNEL INFO total of 2 ddr error(s) detected and corrected
- 1126586500 2005.09.12 R57-M0-N6-C:J07-U11 2005-09-12-21.41.40.632099 R57-M0-N6-C:J07-U11 RAS KERNEL INFO total of 2 ddr error(s) detected and corrected
- 1126586500 2005.09.12 R60-M0-ND-C:J07-U11 2005-09-12-21.41.40.791065 R60-M0-ND-C:J07-U11 RAS KERNEL INFO CE sym 11, at 0x06366640, mask 0x04
- 1126586500 2005.09.12 R30-M0-N7-C:J09-U01 2005-09-12-21.41.40.839541 R30-M0-N7-C:J09-U01 RAS KERNEL INFO total of 3 ddr error(s) detected and corrected
- 1126586500 2005.09.12 R72-M0-N5-C:J07-U11 2005-09-12-21.41.40.890510 R72-M0-N5-C:J07-U11 RAS KERNEL INFO total of 2 ddr error(s) detected and corrected
- 1126586500 2005.09.12 R12-M1-N6-C:J09-U11 2005-09-12-21.41.40.945056 R12-M1-N6-C:J09-U11 RAS KERNEL INFO CE sym 31, at 0x03cf9420, mask 0x04
- 1126586500 2005.09.12 R03-M1-N9-C:J09-U11 2005-09-12-21.41.40.992267 R03-M1-N9-C:J09-U11 RAS KERNEL INFO total of 2 ddr error(s) detected and corrected
- 1126586501 2005.09.12 R36-M1-N9-C:J12-U11 2005-09-12-21.41.41.140219 R36-M1-N9-C:J12-U11 RAS KERNEL INFO CE sym 5, at 0x09248e40, mask 0x02
- 1126586501 2005.09.12 R33-M0-N6-C:J16-U01 2005-09-12-21.41.41.214147 R33-M0-N6-C:J16-U01 RAS KERNEL INFO total of 2 ddr error(s) detected and corrected
- 1126586501 2005.09.12 R63-M1-N1-C:J10-U01 2005-09-12-21.41.41.291810 R63-M1-N1-C:J10-U01 RAS KERNEL INFO CE sym 14, at 0x0261f760, mask 0x40
- 1126586501 2005.09.12 R06-M0-N6-C:J10-U11 2005-09-12-21.41.41.520931 R06-M0-N6-C:J10-U11 RAS KERNEL INFO CE sym 2, at 0x046461e0, mask 0x10
- 1126586501 2005.09.12 R54-M1-NC-C:J12-U11 2005-09-12-21.41.41.614995 R54-M1-NC-C:J12-U11 RAS KERNEL INFO CE sym 19, at 0x03b3e980, mask 0x02
- 1126586502 2005.09.12 R63-M1-NC-C:J06-U01 2005-09-12-21.41.42.028411 R63-M1-NC-C:J06-U01 RAS KERNEL INFO 1 ddr errors(s) detected and corrected on rank 0, symbol 15, bit 6
- 1126586502 2005.09.12 R21-M0-ND-C:J04-U01 2005-09-12-21.41.42.119256 R21-M0-ND-C:J04-U01 RAS KERNEL INFO CE sym 23, at 0x08d3ee60, mask 0x40
- 1126586502 2005.09.12 R33-M0-N5-C:J08-U01 2005-09-12-21.41.42.299217 R33-M0-N5-C:J08-U01 RAS KERNEL INFO CE sym 6, at 0x0555c1c0, mask 0x80
- 1126586502 2005.09.12 R45-M0-N9-C:J08-U11 2005-09-12-21.41.42.387892 R45-M0-N9-C:J08-U11 RAS KERNEL INFO CE sym 35, at 0x090075e0, mask 0x80
- 1126586502 2005.09.12 R15-M1-N6-C:J04-U11 2005-09-12-21.41.42.663399 R15-M1-N6-C:J04-U11 RAS KERNEL INFO CE sym 14, at 0x06047860, mask 0x20
- 1126586502 2005.09.12 R24-M0-N6-C:J11-U11 2005-09-12-21.41.42.958796 R24-M0-N6-C:J11-U11 RAS KERNEL INFO CE sym 6, at 0x08218ce0, mask 0x80
- 1126586503 2005.09.12 R12-M1-NE-C:J13-U01 2005-09-12-21.41.43.034424 R12-M1-NE-C:J13-U01 RAS KERNEL INFO CE sym 21, at 0x08c33100, mask 0x40
- 1126586503 2005.09.12 R00-M1-NF-C:J13-U11 2005-09-12-21.41.43.119848 R00-M1-NF-C:J13-U11 RAS KERNEL INFO CE sym 6, at 0x0795ad60, mask 0x80
- 1126586503 2005.09.12 R06-M1-N6-C:J15-U01 2005-09-12-21.41.43.201770 R06-M1-N6-C:J15-U01 RAS KERNEL INFO 1 torus receiver z+ input pipe error(s) (dcr 0x02f0) detected and corrected
- 1126586503 2005.09.12 R57-M0-NB-C:J07-U11 2005-09-12-21.41.43.375722 R57-M0-NB-C:J07-U11 RAS KERNEL INFO total of 3 ddr error(s) detected and corrected
- 1126586503 2005.09.12 R66-M0-N1-C:J05-U01 2005-09-12-21.41.43.460678 R66-M0-N1-C:J05-U01 RAS KERNEL INFO total of 3 ddr error(s) detected and corrected
- 1126586503 2005.09.12 R60-M0-ND-C:J07-U11 2005-09-12-21.41.43.560996 R60-M0-ND-C:J07-U11 RAS KERNEL INFO CE sym 11, at 0x06366640, mask 0x04
- 1126586503 2005.09.12 R12-M1-N6-C:J09-U11 2005-09-12-21.41.43.608940 R12-M1-N6-C:J09-U11 RAS KERNEL INFO CE sym 31, at 0x03cf9420, mask 0x04
- 1126586503 2005.09.12 R36-M1-N9-C:J12-U11 2005-09-12-21.41.43.800910 R36-M1-N9-C:J12-U11 RAS KERNEL INFO CE sym 5, at 0x09248e40, mask 0x02
- 1126586503 2005.09.12 R63-M1-N1-C:J10-U01 2005-09-12-21.41.43.877648 R63-M1-N1-C:J10-U01 RAS KERNEL INFO total of 3 ddr error(s) detected and corrected
- 1126586504 2005.09.12 R06-M0-N6-C:J10-U11 2005-09-12-21.41.44.119199 R06-M0-N6-C:J10-U11 RAS KERNEL INFO CE sym 2, at 0x046461e0, mask 0x10
- 1126586504 2005.09.12 R54-M1-NC-C:J12-U11 2005-09-12-21.41.44.316925 R54-M1-NC-C:J12-U11 RAS KERNEL INFO CE sym 19, at 0x03b3e980, mask 0x02
- 1126586504 2005.09.12 R63-M1-NC-C:J06-U01 2005-09-12-21.41.44.567721 R63-M1-NC-C:J06-U01 RAS KERNEL INFO 2 ddr errors(s) detected and corrected on rank 0, symbol 15, bit 7
- 1126586504 2005.09.12 R21-M0-ND-C:J04-U01 2005-09-12-21.41.44.615814 R21-M0-ND-C:J04-U01 RAS KERNEL INFO CE sym 25, at 0x08d3e060, mask 0x40
- 1126586504 2005.09.12 R33-M0-N5-C:J08-U01 2005-09-12-21.41.44.670824 R33-M0-N5-C:J08-U01 RAS KERNEL INFO CE sym 6, at 0x0555c1c0, mask 0x80
- 1126586504 2005.09.12 R45-M0-N9-C:J08-U11 2005-09-12-21.41.44.760242 R45-M0-N9-C:J08-U11 RAS KERNEL INFO CE sym 35, at 0x090075e0, mask 0x80
- 1126586505 2005.09.12 R15-M1-N6-C:J04-U11 2005-09-12-21.41.45.173913 R15-M1-N6-C:J04-U11 RAS KERNEL INFO CE sym 14, at 0x06047860, mask 0x20
- 1126586505 2005.09.12 R24-M0-N6-C:J11-U11 2005-09-12-21.41.45.470828 R24-M0-N6-C:J11-U11 RAS KERNEL INFO CE sym 6, at 0x08218ce0, mask 0x80
- 1126586505 2005.09.12 R12-M1-NE-C:J13-U01 2005-09-12-21.41.45.544185 R12-M1-NE-C:J13-U01 RAS KERNEL INFO CE sym 21, at 0x08c33100, mask 0x40
- 1126586505 2005.09.12 R00-M1-NF-C:J13-U11 2005-09-12-21.41.45.639054 R00-M1-NF-C:J13-U11 RAS KERNEL INFO CE sym 6, at 0x0795ad60, mask 0x80
- 1126586505 2005.09.12 R06-M1-N6-C:J15-U01 2005-09-12-21.41.45.725575 R06-M1-N6-C:J15-U01 RAS KERNEL INFO 4 torus receiver z- input pipe error(s) (dcr 0x02f1) detected and corrected
- 1126586506 2005.09.12 R60-M0-ND-C:J07-U11 2005-09-12-21.41.46.006199 R60-M0-ND-C:J07-U11 RAS KERNEL INFO CE sym 11, at 0x06366640, mask 0x04
- 1126586506 2005.09.12 R12-M1-N6-C:J09-U11 2005-09-12-21.41.46.096147 R12-M1-N6-C:J09-U11 RAS KERNEL INFO CE sym 31, at 0x03cf9420, mask 0x04
- 1126586506 2005.09.12 R36-M1-N9-C:J12-U11 2005-09-12-21.41.46.183981 R36-M1-N9-C:J12-U11 RAS KERNEL INFO CE sym 5, at 0x09248e40, mask 0x02
- 1126586506 2005.09.12 R06-M0-N6-C:J10-U11 2005-09-12-21.41.46.419033 R06-M0-N6-C:J10-U11 RAS KERNEL INFO CE sym 2, at 0x046461e0, mask 0x10
- 1126586506 2005.09.12 R54-M1-NC-C:J12-U11 2005-09-12-21.41.46.573408 R54-M1-NC-C:J12-U11 RAS KERNEL INFO CE sym 19, at 0x03b3e980, mask 0x02
- 1126586506 2005.09.12 R63-M1-NC-C:J06-U01 2005-09-12-21.41.46.820185 R63-M1-NC-C:J06-U01 RAS KERNEL INFO CE sym 13, at 0x039742a0, mask 0x04
- 1126586506 2005.09.12 R21-M0-ND-C:J04-U01 2005-09-12-21.41.46.897488 R21-M0-ND-C:J04-U01 RAS KERNEL INFO CE sym 23, at 0x08d20600, mask 0x10
- 1126586506 2005.09.12 R33-M0-N5-C:J08-U01 2005-09-12-21.41.46.974392 R33-M0-N5-C:J08-U01 RAS KERNEL INFO total of 4 ddr error(s) detected and corrected
- 1126586507 2005.09.12 R45-M0-N9-C:J08-U11 2005-09-12-21.41.47.046962 R45-M0-N9-C:J08-U11 RAS KERNEL INFO total of 4 ddr error(s) detected and corrected
- 1126586507 2005.09.12 R15-M1-N6-C:J04-U11 2005-09-12-21.41.47.262252 R15-M1-N6-C:J04-U11 RAS KERNEL INFO CE sym 14, at 0x06047860, mask 0x20
- 1126586507 2005.09.12 R24-M0-N6-C:J11-U11 2005-09-12-21.41.47.527114 R24-M0-N6-C:J11-U11 RAS KERNEL INFO CE sym 6, at 0x08218ce0, mask 0x80
- 1126586507 2005.09.12 R12-M1-NE-C:J13-U01 2005-09-12-21.41.47.603168 R12-M1-NE-C:J13-U01 RAS KERNEL INFO CE sym 21, at 0x08c33100, mask 0x40
- 1126586507 2005.09.12 R00-M1-NF-C:J13-U11 2005-09-12-21.41.47.675020 R00-M1-NF-C:J13-U11 RAS KERNEL INFO CE sym 6, at 0x0795ad60, mask 0x80
- 1126586507 2005.09.12 R60-M0-ND-C:J07-U11 2005-09-12-21.41.47.842746 R60-M0-ND-C:J07-U11 RAS KERNEL INFO CE sym 11, at 0x06366640, mask 0x04
- 1126586507 2005.09.12 R12-M1-N6-C:J09-U11 2005-09-12-21.41.47.938416 R12-M1-N6-C:J09-U11 RAS KERNEL INFO CE sym 31, at 0x03cf9420, mask 0x04
- 1126586508 2005.09.12 R36-M1-N9-C:J12-U11 2005-09-12-21.41.48.028532 R36-M1-N9-C:J12-U11 RAS KERNEL INFO CE sym 5, at 0x09248e40, mask 0x02
- 1126586508 2005.09.12 R06-M0-N6-C:J10-U11 2005-09-12-21.41.48.303169 R06-M0-N6-C:J10-U11 RAS KERNEL INFO CE sym 2, at 0x046461e0, mask 0x10
- 1126586508 2005.09.12 R54-M1-NC-C:J12-U11 2005-09-12-21.41.48.501009 R54-M1-NC-C:J12-U11 RAS KERNEL INFO CE sym 19, at 0x03b3e980, mask 0x02
- 1126586508 2005.09.12 R63-M1-NC-C:J06-U01 2005-09-12-21.41.48.608314 R63-M1-NC-C:J06-U01 RAS KERNEL INFO CE sym 15, at 0x03974e80, mask 0x02
- 1126586508 2005.09.12 R21-M0-ND-C:J04-U01 2005-09-12-21.41.48.710647 R21-M0-ND-C:J04-U01 RAS KERNEL INFO CE sym 25, at 0x08d22840, mask 0x40
- 1126586508 2005.09.12 R15-M1-N6-C:J04-U11 2005-09-12-21.41.48.924872 R15-M1-N6-C:J04-U11 RAS KERNEL INFO CE sym 14, at 0x06047860, mask 0x20
- 1126586509 2005.09.12 R24-M0-N6-C:J11-U11 2005-09-12-21.41.49.218900 R24-M0-N6-C:J11-U11 RAS KERNEL INFO CE sym 6, at 0x08218ce0, mask 0x80
- 1126586509 2005.09.12 R12-M1-NE-C:J13-U01 2005-09-12-21.41.49.279199 R12-M1-NE-C:J13-U01 RAS KERNEL INFO CE sym 21, at 0x08c33100, mask 0x40
- 1126586509 2005.09.12 R00-M1-NF-C:J13-U11 2005-09-12-21.41.49.326964 R00-M1-NF-C:J13-U11 RAS KERNEL INFO CE sym 6, at 0x0795ad60, mask 0x80
- 1126586509 2005.09.12 R60-M0-ND-C:J07-U11 2005-09-12-21.41.49.422959 R60-M0-ND-C:J07-U11 RAS KERNEL INFO CE sym 11, at 0x06366640, mask 0x04
- 1126586509 2005.09.12 R12-M1-N6-C:J09-U11 2005-09-12-21.41.49.465079 R12-M1-N6-C:J09-U11 RAS KERNEL INFO total of 6 ddr error(s) detected and corrected
- 1126586509 2005.09.12 R36-M1-N9-C:J12-U11 2005-09-12-21.41.49.578926 R36-M1-N9-C:J12-U11 RAS KERNEL INFO total of 6 ddr error(s) detected and corrected
- 1126586509 2005.09.12 R06-M0-N6-C:J10-U11 2005-09-12-21.41.49.789108 R06-M0-N6-C:J10-U11 RAS KERNEL INFO CE sym 2, at 0x046461e0, mask 0x10
- 1126586509 2005.09.12 R54-M1-NC-C:J12-U11 2005-09-12-21.41.49.963082 R54-M1-NC-C:J12-U11 RAS KERNEL INFO CE sym 19, at 0x03b3e980, mask 0x02
- 1126586510 2005.09.12 R63-M1-NC-C:J06-U01 2005-09-12-21.41.50.062480 R63-M1-NC-C:J06-U01 RAS KERNEL INFO CE sym 13, at 0x03975c80, mask 0x01
- 1126586510 2005.09.12 R21-M0-ND-C:J04-U01 2005-09-12-21.41.50.158873 R21-M0-ND-C:J04-U01 RAS KERNEL INFO CE sym 25, at 0x08d24a40, mask 0x40
- 1126586510 2005.09.12 R15-M1-N6-C:J04-U11 2005-09-12-21.41.50.352451 R15-M1-N6-C:J04-U11 RAS KERNEL INFO CE sym 14, at 0x06047860, mask 0x20
- 1126586510 2005.09.12 R24-M0-N6-C:J11-U11 2005-09-12-21.41.50.643977 R24-M0-N6-C:J11-U11 RAS KERNEL INFO CE sym 6, at 0x08218ce0, mask 0x80
- 1126586510 2005.09.12 R12-M1-NE-C:J13-U01 2005-09-12-21.41.50.722311 R12-M1-NE-C:J13-U01 RAS KERNEL INFO CE sym 21, at 0x08c33100, mask 0x40
- 1126586510 2005.09.12 R00-M1-NF-C:J13-U11 2005-09-12-21.41.50.817987 R00-M1-NF-C:J13-U11 RAS KERNEL INFO CE sym 6, at 0x0795ad60, mask 0x80
- 1126586511 2005.09.12 R60-M0-ND-C:J07-U11 2005-09-12-21.41.51.134357 R60-M0-ND-C:J07-U11 RAS KERNEL INFO total of 7 ddr error(s) detected and corrected
- 1126586511 2005.09.12 R06-M0-N6-C:J10-U11 2005-09-12-21.41.51.423601 R06-M0-N6-C:J10-U11 RAS KERNEL INFO CE sym 2, at 0x046461e0, mask 0x10
- 1126586511 2005.09.12 R54-M1-NC-C:J12-U11 2005-09-12-21.41.51.723062 R54-M1-NC-C:J12-U11 RAS KERNEL INFO total of 7 ddr error(s) detected and corrected
- 1126586511 2005.09.12 R63-M1-NC-C:J06-U01 2005-09-12-21.41.51.770427 R63-M1-NC-C:J06-U01 RAS KERNEL INFO CE sym 13, at 0x03975c80, mask 0x01
- 1126586511 2005.09.12 R21-M0-ND-C:J04-U01 2005-09-12-21.41.51.818572 R21-M0-ND-C:J04-U01 RAS KERNEL INFO total of 5 ddr error(s) detected and corrected
- 1126586511 2005.09.12 R15-M1-N6-C:J04-U11 2005-09-12-21.41.51.920462 R15-M1-N6-C:J04-U11 RAS KERNEL INFO CE sym 14, at 0x06047860, mask 0x20
- 1126586512 2005.09.12 R24-M0-N6-C:J11-U11 2005-09-12-21.41.52.239107 R24-M0-N6-C:J11-U11 RAS KERNEL INFO CE sym 6, at 0x08218ce0, mask 0x80
- 1126586512 2005.09.12 R12-M1-NE-C:J13-U01 2005-09-12-21.41.52.321154 R12-M1-NE-C:J13-U01 RAS KERNEL INFO CE sym 21, at 0x08c33100, mask 0x40
- 1126586512 2005.09.12 R00-M1-NF-C:J13-U11 2005-09-12-21.41.52.421773 R00-M1-NF-C:J13-U11 RAS KERNEL INFO CE sym 6, at 0x0795ad60, mask 0x80
- 1126586512 2005.09.12 R06-M0-N6-C:J10-U11 2005-09-12-21.41.52.834370 R06-M0-N6-C:J10-U11 RAS KERNEL INFO CE sym 2, at 0x046461e0, mask 0x10
- 1126586513 2005.09.12 R63-M1-NC-C:J06-U01 2005-09-12-21.41.53.049421 R63-M1-NC-C:J06-U01 RAS KERNEL INFO CE sym 13, at 0x0395e4c0, mask 0x04
- 1126586513 2005.09.12 R15-M1-N6-C:J04-U11 2005-09-12-21.41.53.246973 R15-M1-N6-C:J04-U11 RAS KERNEL INFO CE sym 14, at 0x06047860, mask 0x20
- 1126586513 2005.09.12 R24-M0-N6-C:J11-U11 2005-09-12-21.41.53.520690 R24-M0-N6-C:J11-U11 RAS KERNEL INFO CE sym 6, at 0x08218ce0, mask 0x80
- 1126586513 2005.09.12 R12-M1-NE-C:J13-U01 2005-09-12-21.41.53.607727 R12-M1-NE-C:J13-U01 RAS KERNEL INFO CE sym 21, at 0x08c33100, mask 0x40
- 1126586513 2005.09.12 R00-M1-NF-C:J13-U11 2005-09-12-21.41.53.702559 R00-M1-NF-C:J13-U11 RAS KERNEL INFO CE sym 6, at 0x0795ad60, mask 0x80
- 1126586514 2005.09.12 R06-M0-N6-C:J10-U11 2005-09-12-21.41.54.086958 R06-M0-N6-C:J10-U11 RAS KERNEL INFO CE sym 2, at 0x046461e0, mask 0x10
- 1126586514 2005.09.12 R63-M1-NC-C:J06-U01 2005-09-12-21.41.54.180477 R63-M1-NC-C:J06-U01 RAS KERNEL INFO CE sym 15, at 0x039782c0, mask 0x01
- 1126586514 2005.09.12 R15-M1-N6-C:J04-U11 2005-09-12-21.41.54.331576 R15-M1-N6-C:J04-U11 RAS KERNEL INFO total of 9 ddr error(s) detected and corrected
- 1126586514 2005.09.12 R24-M0-N6-C:J11-U11 2005-09-12-21.41.54.615572 R24-M0-N6-C:J11-U11 RAS KERNEL INFO CE sym 6, at 0x08218ce0, mask 0x80
- 1126586514 2005.09.12 R12-M1-NE-C:J13-U01 2005-09-12-21.41.54.696846 R12-M1-NE-C:J13-U01 RAS KERNEL INFO total of 10 ddr error(s) detected and corrected
- 1126586514 2005.09.12 R00-M1-NF-C:J13-U11 2005-09-12-21.41.54.803960 R00-M1-NF-C:J13-U11 RAS KERNEL INFO CE sym 6, at 0x0795ad60, mask 0x80
- 1126586515 2005.09.12 R06-M0-N6-C:J10-U11 2005-09-12-21.41.55.246547 R06-M0-N6-C:J10-U11 RAS KERNEL INFO CE sym 2, at 0x046461e0, mask 0x10
- 1126586515 2005.09.12 R63-M1-NC-C:J06-U01 2005-09-12-21.41.55.353175 R63-M1-NC-C:J06-U01 RAS KERNEL INFO CE sym 13, at 0x03975c80, mask 0x01
- 1126586515 2005.09.12 R24-M0-N6-C:J11-U11 2005-09-12-21.41.55.628454 R24-M0-N6-C:J11-U11 RAS KERNEL INFO CE sym 6, at 0x08218ce0, mask 0x80
- 1126586515 2005.09.12 R00-M1-NF-C:J13-U11 2005-09-12-21.41.55.712733 R00-M1-NF-C:J13-U11 RAS KERNEL INFO CE sym 6, at 0x0795ad60, mask 0x80
- 1126586516 2005.09.12 R06-M0-N6-C:J10-U11 2005-09-12-21.41.56.079374 R06-M0-N6-C:J10-U11 RAS KERNEL INFO CE sym 2, at 0x046461e0, mask 0x10
- 1126586516 2005.09.12 R63-M1-NC-C:J06-U01 2005-09-12-21.41.56.176763 R63-M1-NC-C:J06-U01 RAS KERNEL INFO CE sym 13, at 0x0397eca0, mask 0x01
- 1126586516 2005.09.12 R24-M0-N6-C:J11-U11 2005-09-12-21.41.56.433343 R24-M0-N6-C:J11-U11 RAS KERNEL INFO CE sym 6, at 0x08218ce0, mask 0x80
- 1126586516 2005.09.12 R00-M1-NF-C:J13-U11 2005-09-12-21.41.56.509666 R00-M1-NF-C:J13-U11 RAS KERNEL INFO CE sym 6, at 0x0795ad60, mask 0x80
- 1126586517 2005.09.12 R06-M0-N6-C:J10-U11 2005-09-12-21.41.57.001188 R06-M0-N6-C:J10-U11 RAS KERNEL INFO CE sym 2, at 0x046461e0, mask 0x10
- 1126586517 2005.09.12 R63-M1-NC-C:J06-U01 2005-09-12-21.41.57.079243 R63-M1-NC-C:J06-U01 RAS KERNEL INFO CE sym 15, at 0x0397f680, mask 0x40
- 1126586517 2005.09.12 R24-M0-N6-C:J11-U11 2005-09-12-21.41.57.326742 R24-M0-N6-C:J11-U11 RAS KERNEL INFO CE sym 6, at 0x08218ce0, mask 0x80
- 1126586517 2005.09.12 R00-M1-NF-C:J13-U11 2005-09-12-21.41.57.417275 R00-M1-NF-C:J13-U11 RAS KERNEL INFO CE sym 6, at 0x0795ad60, mask 0x80
- 1126586517 2005.09.12 R06-M0-N6-C:J10-U11 2005-09-12-21.41.57.659422 R06-M0-N6-C:J10-U11 RAS KERNEL INFO CE sym 2, at 0x046461e0, mask 0x10
- 1126586517 2005.09.12 R63-M1-NC-C:J06-U01 2005-09-12-21.41.57.735820 R63-M1-NC-C:J06-U01 RAS KERNEL INFO CE sym 15, at 0x0397f680, mask 0x40
- 1126586517 2005.09.12 R24-M0-N6-C:J11-U11 2005-09-12-21.41.57.989969 R24-M0-N6-C:J11-U11 RAS KERNEL INFO CE sym 6, at 0x08218ce0, mask 0x80
- 1126586518 2005.09.12 R00-M1-NF-C:J13-U11 2005-09-12-21.41.58.076642 R00-M1-NF-C:J13-U11 RAS KERNEL INFO CE sym 6, at 0x0795ad60, mask 0x80
- 1126586518 2005.09.12 R06-M0-N6-C:J10-U11 2005-09-12-21.41.58.381984 R06-M0-N6-C:J10-U11 RAS KERNEL INFO CE sym 2, at 0x046461e0, mask 0x10
- 1126586518 2005.09.12 R63-M1-NC-C:J06-U01 2005-09-12-21.41.58.477412 R63-M1-NC-C:J06-U01 RAS KERNEL INFO CE sym 15, at 0x039782c0, mask 0x01
- 1126586518 2005.09.12 R24-M0-N6-C:J11-U11 2005-09-12-21.41.58.751725 R24-M0-N6-C:J11-U11 RAS KERNEL INFO CE sym 6, at 0x08218ce0, mask 0x80
- 1126586518 2005.09.12 R00-M1-NF-C:J13-U11 2005-09-12-21.41.58.837828 R00-M1-NF-C:J13-U11 RAS KERNEL INFO CE sym 6, at 0x0795ad60, mask 0x80
- 1126586519 2005.09.12 R06-M0-N6-C:J10-U11 2005-09-12-21.41.59.135246 R06-M0-N6-C:J10-U11 RAS KERNEL INFO CE sym 2, at 0x046461e0, mask 0x10
